train_label,train_precision,train_recall,train_f1-score,train_support,valid_precision,valid_recall,valid_f1-score,valid_support,test_precision,test_recall,test_f1-score,test_support
0.0,0.008620689655172414,0.13333333333333333,0.016194331983805668,45,0.24675324675324675,0.4222222222222222,0.3114754098360656,45,0.18604651162790697,0.34782608695652173,0.24242424242424243,46
1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,0.992,0.426279602750191,0.5963131178199306,5236,0.952,0.43830570902394106,0.6002522068095838,543,0.960431654676259,0.43986820428336076,0.6033898305084746,607
5.0,0.0025,1.0,0.004987531172069826,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.14330295566502463,0.22280184801193206,0.08821356871082944,5286,0.17125046382189238,0.12293256160659476,0.13024680237794992,588,0.16378259518630944,0.1125277558914118,0.12083058184753101,653
weighted avg,0.982690584758699,0.42357169882709045,0.5908114296964813,5286,0.8980270341902994,0.4370748299319728,0.5781519417350798,588,0.9058807870189478,0.4333843797856049,0.5779619330324031,653
0.0,0.27011494252873564,0.376,0.31438127090301005,500,0.2727272727272727,0.2876712328767123,0.27999999999999997,73,0.313953488372093,0.2872340425531915,0.3,94
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.061269146608315096,0.3835616438356164,0.10566037735849056,146,0.0392156862745098,0.2,0.06557377049180327,20,0.07964601769911504,0.42857142857142855,0.13432835820895522,21
4.0,0.9271111111111111,0.45044266896998486,0.6063072227873855,4631,0.872,0.4439918533604888,0.5883940620782725,491,0.8669064748201439,0.4496268656716418,0.5921375921375922,536
5.0,0.005,0.4,0.009876543209876543,5,0.022222222222222223,0.3333333333333333,0.04166666666666667,3,0.0,0.0,0.0,1
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1
macro avg,0.18049931432116598,0.2300006161150859,0.14803220203696607,5286,0.17230931160342924,0.18071377422436205,0.13937635703382034,588,0.18007228298447883,0.1664903338280374,0.14663799290664964,653
weighted avg,0.8394777378404724,0.4411653424139236,0.5638432050681565,5286,0.7634559035735506,0.41496598639455784,0.528533945391612,588,0.7593354743985532,0.4241960183767228,0.5335476951120023,653
0.0,0.5344827586206896,0.47631241997439183,0.5037237643872714,781,0.2987012987012987,0.3026315789473684,0.3006535947712418,76,0.3023255813953488,0.2736842105263158,0.287292817679558,95
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.08585858585858586,0.38202247191011235,0.1402061855670103,89,0.09090909090909091,0.16,0.11594202898550725,25,0.061224489795918366,0.16666666666666666,0.08955223880597016,18
3.0,0.2888402625820569,0.4714285714285714,0.35820895522388063,560,0.24509803921568626,0.23148148148148148,0.23809523809523808,108,0.3274336283185841,0.3274336283185841,0.3274336283185841,113
4.0,0.8831111111111111,0.5358683926645091,0.667002349781806,3708,0.636,0.452991452991453,0.5291181364392679,351,0.6618705035971223,0.4804177545691906,0.556732223903177,383
5.0,0.1075,0.44329896907216493,0.17303822937625754,97,0.044444444444444446,0.2857142857142857,0.07692307692307693,7,0.0,0.0,0.0,11
6.0,0.04678362573099415,0.47058823529411764,0.0851063829787234,51,0.03508771929824561,0.09523809523809523,0.05128205128205128,21,0.0625,0.12121212121212122,0.08247422680412371,33
macro avg,0.2780823348433482,0.3970741514776953,0.27532655247356413,5286,0.1928915132241094,0.21829384205324054,0.1874305894994833,588,0.20219345758671053,0.19563062589898264,0.19192644793020183,653
weighted avg,0.7329194968941364,0.5153234960272418,0.5866162452137049,5286,0.4689261350777116,0.3656462585034014,0.4061196601141248,588,0.49369352821834994,0.3889739663093415,0.43163070324275393,653
0.0,0.6681034482758621,0.5849056603773585,0.6237424547283702,795,0.33766233766233766,0.325,0.33121019108280253,80,0.32558139534883723,0.26666666666666666,0.2931937172774869,105
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.21464646464646464,0.4381443298969072,0.288135593220339,194,0.022727272727272728,0.05,0.03125000000000001,20,0.04081632653061224,0.1111111111111111,0.05970149253731343,18
3.0,0.526258205689278,0.5938271604938271,0.5580046403712297,810,0.23529411764705882,0.27906976744186046,0.2553191489361702,86,0.23893805309734514,0.28421052631578947,0.25961538461538464,95
4.0,0.88,0.6496062992125984,0.7474518686296715,3048,0.608,0.4662576687116564,0.5277777777777777,326,0.6007194244604317,0.4677871148459384,0.5259842519685041,357
5.0,0.27,0.4909090909090909,0.34838709677419355,220,0.13333333333333333,0.1935483870967742,0.15789473684210525,31,0.04081632653061224,0.08,0.05405405405405404,25
6.0,0.2222222222222222,0.5205479452054794,0.3114754098360656,219,0.03508771929824561,0.044444444444444446,0.039215686274509796,45,0.109375,0.1320754716981132,0.11965811965811966,53
macro avg,0.3973186201191181,0.468277212299323,0.4110281519371242,5286,0.19601496866689258,0.1940457525278194,0.19180964870190936,588,0.19374950370969124,0.1916929843768027,0.18745814573012323,653
weighted avg,0.7168670958750863,0.6116155883465758,0.6482877198112289,5286,0.4279304545696154,0.358843537414966,0.3874052047196404,588,0.42709643664481795,0.3568147013782542,0.3859005181688468,653
0.0,0.7614942528735632,0.6751592356687898,0.7157326130992572,785,0.33766233766233766,0.33766233766233766,0.33766233766233766,77,0.32558139534883723,0.2916666666666667,0.30769230769230776,96
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.3409090909090909,0.54,0.4179566563467492,250,0.06818181818181818,0.06666666666666667,0.06741573033707866,45,0.14285714285714285,0.14583333333333334,0.1443298969072165,48
3.0,0.6925601750547046,0.6777301927194861,0.685064935064935,934,0.20588235294117646,0.22580645161290322,0.2153846153846154,93,0.2920353982300885,0.3707865168539326,0.32673267326732675,89
4.0,0.9097777777777778,0.7539594843462247,0.8245720040281974,2715,0.496,0.45925925925925926,0.47692307692307695,270,0.539568345323741,0.4983388704318937,0.5181347150259067,301
5.0,0.43,0.6013986013986014,0.5014577259475218,286,0.13333333333333333,0.13953488372093023,0.13636363636363635,43,0.08163265306122448,0.09090909090909091,0.08602150537634408,44
6.0,0.391812865497076,0.6360759493670886,0.48492159227985526,316,0.12280701754385964,0.11666666666666667,0.11965811965811965,60,0.140625,0.12,0.12949640287769784,75
macro avg,0.5037934517303161,0.5549033519285986,0.5185293609666451,5286,0.19483812280893217,0.19222803794125196,0.19334393090412355,588,0.21747141926014774,0.216790639742131,0.21605821444954282,653
weighted avg,0.7655488075856709,0.7033673855467272,0.7267413996288753,5286,0.3320357058293812,0.31802721088435376,0.3246204615787281,588,0.3685342893265682,0.3537519142419602,0.3598793724134524,653
0.0,0.8160919540229885,0.7583444592790387,0.7861591695501731,749,0.2857142857142857,0.3793103448275862,0.3259259259259259,58,0.23255813953488372,0.30303030303030304,0.2631578947368421,66
1.0,0.05128205128205128,0.8571428571428571,0.0967741935483871,7,0.07692307692307693,0.5,0.13333333333333336,2,0.0,0.0,0.0,0
2.0,0.44696969696969696,0.6020408163265306,0.5130434782608696,294,0.045454545454545456,0.05128205128205128,0.04819277108433735,39,0.16326530612244897,0.1509433962264151,0.15686274509803919,53
3.0,0.7910284463894968,0.7667020148462355,0.7786752827140551,943,0.24509803921568626,0.23148148148148148,0.23809523809523808,108,0.336283185840708,0.3114754098360656,0.32340425531914896,122
4.0,0.9333333333333333,0.8274231678486997,0.8771929824561404,2538,0.528,0.4489795918367347,0.4852941176470588,294,0.564748201438849,0.48606811145510836,0.5224625623960066,323
5.0,0.56,0.6726726726726727,0.61118690313779,333,0.24444444444444444,0.2619047619047619,0.25287356321839083,42,0.10204081632653061,0.1111111111111111,0.10638297872340426,45
6.0,0.5614035087719298,0.6824644549763034,0.6160427807486631,422,0.07017543859649122,0.08888888888888889,0.07843137254901959,45,0.0625,0.09090909090909091,0.07407407407407407,44
macro avg,0.5943012843956426,0.7381129204417626,0.6112963986308683,5286,0.21368711862121859,0.2802638743173578,0.22316376026475773,588,0.20877080703763148,0.20764820322401345,0.20662064433535932,653
weighted avg,0.8099040946799724,0.7729852440408627,0.7878258216516217,5286,0.36330808101497425,0.33503401360544216,0.3462427655868347,588,0.3901745067470147,0.3552833078101072,0.3705043899655229,653
0.0,0.8333333333333334,0.7901907356948229,0.8111888111888113,734,0.3246753246753247,0.35714285714285715,0.34013605442176864,70,0.27906976744186046,0.2926829268292683,0.2857142857142857,82
1.0,0.06837606837606838,0.8,0.12598425196850396,10,0.07692307692307693,0.5,0.13333333333333336,2,0.0,0.0,0.0,0
2.0,0.5606060606060606,0.6788990825688074,0.6141078838174274,327,0.06818181818181818,0.07692307692307693,0.07228915662650602,39,0.1836734693877551,0.2,0.19148936170212766,45
3.0,0.8424507658643327,0.806282722513089,0.8239700374531835,955,0.21568627450980393,0.24719101123595505,0.23036649214659685,89,0.2743362831858407,0.34831460674157305,0.306930693069307,89
4.0,0.9422222222222222,0.8684965178205654,0.9038584523555745,2441,0.544,0.4641638225255973,0.5009208103130756,293,0.5539568345323741,0.4797507788161994,0.5141903171953256,321
5.0,0.65,0.7046070460704607,0.6762028608582575,369,0.2,0.1956521739130435,0.1978021978021978,46,0.14285714285714285,0.1346153846153846,0.1386138613861386,52
6.0,0.6569200779727096,0.7488888888888889,0.6998961578400832,450,0.07017543859649122,0.08163265306122448,0.07547169811320756,49,0.140625,0.140625,0.140625,64
macro avg,0.6505583611963895,0.7710521419366619,0.6650297793545488,5286,0.2142345618409307,0.27467222782882206,0.22147424896524082,588,0.22493121391499615,0.22799838528606076,0.2253662170095978,653
