train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.03017241379310345,0.3442622950819672,0.055482166446499344,61,0.0,0.05194805194805195,0.4,0.09195402298850576,10,0.0,0.05813953488372093,0.5,0.10416666666666667,10
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.0087527352297593,0.25,0.016913319238900635,32,3.0,0.08823529411764706,0.3,0.13636363636363635,30,3.0,0.07079646017699115,0.17777777777777778,0.10126582278481013,45
4.0,0.9857777777777778,0.42711342191411517,0.5959962380760446,5193,4.0,0.964,0.4397810218978102,0.6040100250626567,548,4.0,0.9100719424460432,0.4230769230769231,0.5776255707762556,598
5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4250851305334847,0,accuracy,0.0,0.0,0.43197278911564624,0,accuracy,0.0,0.0,0.40735068912710565,0
macro avg,0.1463861324000915,0.14591081671372605,0.09548453196592066,5286,macro avg,0.15774047800938557,0.16282586027111573,0.11890395491639982,588,macro avg,0.14842970535810787,0.1572649572649573,0.11186543717539034,653
weighted avg,0.9688355287114514,0.4250851305334847,0.5862531408811542,5286,weighted avg,0.9038070396989965,0.43197278911564624,0.5714420800257313,588,weighted avg,0.83918875595641,0.40735068912710565,0.5375478101319817,653
mood_0.0,0.1208418194161575,0.3625254582484725,0.18126272912423624,491,mood_0.0,0.30120481927710846,0.45871559633027525,0.36363636363636365,109,mood_0.0,0.2802197802197802,0.38636363636363635,0.3248407643312102,132
mood_1.0,0.1283147989734816,0.32967032967032966,0.18472906403940886,455,mood_1.0,0.336,0.4077669902912621,0.368421052631579,103,mood_1.0,0.3333333333333333,0.40336134453781514,0.36501901140684406,119
mood_2.0,0.0,0.0,0.0,2,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.8452747252747252,0.4432918395573997,0.5815817329502495,4338,mood_3.0,0.712,0.4734042553191489,0.5686900958466454,376,mood_3.0,0.7117437722419929,0.4975124378109453,0.5856515373352855,402
mood_accuracy,0.0,0.0,0.4250851305334847,0,mood_accuracy,0.0,0.0,0.43197278911564624,0,mood_accuracy,0.0,0.0,0.40735068912710565,0
mood_macro avg,0.27360783591609106,0.28387190686905045,0.23689338152847367,5286,mood_macro avg,0.3373012048192771,0.33497171048517155,0.325186878028647,588,mood_macro avg,0.3313242214487766,0.3218093546780992,0.31887782826833494,653
mood_weighted avg,0.715951253331068,0.4258418463866818,0.510017646930782,5286,mood_weighted avg,0.5699852471108925,0.45918367346938777,0.4955972926798554,588,mood_weighted avg,0.5555538653858481,0.45788667687595713,0.49272306471350535,653
0.0,0.3232758620689655,0.39893617021276595,0.35714285714285715,564,0.0,0.35064935064935066,0.27,0.30508474576271183,100,0.0,0.4069767441860465,0.32710280373831774,0.3626943005181347,107
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.1772428884026258,0.42408376963350786,0.25,382,3.0,0.21568627450980393,0.3283582089552239,0.26035502958579887,67,3.0,0.13274336283185842,0.23076923076923078,0.16853932584269662,65
4.0,0.8942222222222223,0.46574074074074073,0.6124809741248097,4320,4.0,0.736,0.4412470023980815,0.5517241379310345,417,4.0,0.7805755395683454,0.46170212765957447,0.5802139037433155,470
5.0,0.0175,0.5833333333333334,0.03398058252427185,12,5.0,0.0,0.0,0.0,2,5.0,0.04081632653061224,0.4,0.07407407407407406,5
6.0,0.001949317738791423,0.16666666666666666,0.0038535645472061657,6,6.0,0.0,0.0,0.0,2,6.0,0.03125,0.3333333333333333,0.05714285714285714,6
accuracy,0.0,0.0,0.4553537646613697,0,accuracy,0.0,0.0,0.39625850340136054,0,accuracy,0.0,0.0,0.41500765696784075,0
macro avg,0.20202718434751502,0.29125152579814495,0.17963685404844928,5286,macro avg,0.1860479464513078,0.14851503019332934,0.15959484475422075,588,macro avg,0.19890885330240896,0.2504153565000652,0.1775234944744397,653
weighted avg,0.7781490854111109,0.4553537646613697,0.5568061422673711,5286,weighted avg,0.606169924246755,0.39625850340136054,0.4728252161152399,588,weighted avg,0.6423229945509237,0.41500765696784075,0.4949113454943362,653
mood_0.0,0.31296673455532925,0.5088300220750552,0.3875577973938629,906,mood_0.0,0.3313253012048193,0.45081967213114754,0.3819444444444444,122,mood_0.0,0.2967032967032967,0.38571428571428573,0.33540372670807456,140
mood_1.0,0.4662104362703165,0.47432550043516103,0.4702329594477998,1149,mood_1.0,0.4,0.38461538461538464,0.39215686274509803,130,mood_1.0,0.4513888888888889,0.41139240506329117,0.43046357615894043,158
mood_2.0,0.008130081300813009,0.375,0.015915119363395226,8,mood_2.0,0.02127659574468085,0.2,0.03846153846153846,5,mood_2.0,0.021739130434782608,0.3333333333333333,0.04081632653061224,3
mood_3.0,0.7468131868131868,0.52714861929879,0.6180429246998909,3223,mood_3.0,0.664,0.5015105740181269,0.5714285714285714,331,mood_3.0,0.6370106761565836,0.5085227272727273,0.5655608214849922,352
mood_accuracy,0.0,0.0,0.4553537646613697,0,mood_accuracy,0.0,0.0,0.39625850340136054,0,mood_accuracy,0.0,0.0,0.41500765696784075,0
mood_macro avg,0.3835301097349114,0.47132603545225155,0.3729372002262372,5286,mood_macro avg,0.35415047423737506,0.3842364076911648,0.34599785426991303,588,mood_macro avg,0.35171049804588794,0.4097406878459094,0.34306111272065487,653
mood_weighted avg,0.6103419588594456,0.5122966326144532,0.545498430213208,5286,mood_weighted avg,0.5311429757239989,0.46258503401360546,0.4879469034255949,588,mood_weighted avg,0.5163106912424621,0.45788667687595713,0.4811173429013049,653
0.0,0.5689655172413793,0.4981132075471698,0.5311871227364184,795,0.0,0.2597402597402597,0.30303030303030304,0.2797202797202797,66,0.0,0.29069767441860467,0.4032258064516129,0.3378378378378379,62
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.05555555555555555,0.4,0.09756097560975609,55,2.0,0.022727272727272728,0.125,0.038461538461538464,8,2.0,0.0,0.0,0.0,0
3.0,0.3282275711159737,0.5272407732864675,0.4045853000674309,569,3.0,0.14705882352941177,0.3488372093023256,0.20689655172413796,43,3.0,0.09734513274336283,0.24444444444444444,0.13924050632911392,45
4.0,0.8608888888888889,0.5395543175487465,0.6633561643835616,3590,4.0,0.752,0.4486873508353222,0.5620328849028401,419,4.0,0.7589928057553957,0.46271929824561403,0.5749318801089919,456
5.0,0.205,0.41836734693877553,0.2751677852348993,196,5.0,0.15555555555555556,0.15217391304347827,0.15384615384615385,46,5.0,0.2653061224489796,0.18840579710144928,0.22033898305084745,69
6.0,0.07017543859649122,0.4444444444444444,0.12121212121212122,81,6.0,0.0,0.0,0.0,6,6.0,0.0625,0.19047619047619047,0.09411764705882353,21
accuracy,0.0,0.0,0.5245932652289066,0,accuracy,0.0,0.0,0.39285714285714285,0,accuracy,0.0,0.0,0.40428790199081166,0
macro avg,0.2984018530568984,0.40396001282365773,0.29900992417774114,5286,macro avg,0.1910117016503571,0.19681839660163272,0.17727962980784998,588,macro avg,0.21069167648090614,0.21275307667418727,0.19520955062651638,653
weighted avg,0.7148316215219198,0.5245932652289066,0.587035253468325,5286,weighted avg,0.588251293013598,0.39285714285714285,0.4595824563683364,588,weighted avg,0.5943692628803138,0.40428790199081166,0.4694648797537521,653
mood_0.0,0.4596062457569586,0.6007098491570542,0.5207692307692308,1127,mood_0.0,0.3253012048192771,0.43902439024390244,0.3737024221453287,123,mood_0.0,0.2692307692307692,0.3828125,0.31612903225806455,128
mood_1.0,0.592814371257485,0.601040763226366,0.5968992248062016,1153,mood_1.0,0.344,0.42574257425742573,0.3805309734513274,101,mood_1.0,0.3055555555555556,0.4782608695652174,0.3728813559322034,92
mood_2.0,0.22764227642276422,0.45161290322580644,0.3027027027027027,186,mood_2.0,0.19148936170212766,0.21951219512195122,0.20454545454545456,41,mood_2.0,0.2826086956521739,0.21311475409836064,0.24299065420560748,61
mood_3.0,0.752087912087912,0.6067375886524823,0.671638861629048,2820,mood_3.0,0.652,0.5046439628482973,0.568935427574171,323,mood_3.0,0.6476868327402135,0.489247311827957,0.5574272588055131,372
mood_accuracy,0.0,0.0,0.5245932652289066,0,mood_accuracy,0.0,0.0,0.39285714285714285,0,mood_accuracy,0.0,0.0,0.40428790199081166,0
mood_macro avg,0.50803770138128,0.5650252760654272,0.5230025049767958,5286,mood_macro avg,0.3781976416303512,0.3972307806178942,0.38192856942907044,588,mood_macro avg,0.37627046329467806,0.39085885887288374,0.3723570753003471,653
mood_weighted avg,0.6365343519732347,0.5987514188422247,0.6101884263668353,5286,mood_weighted avg,0.49864474833768424,0.4574829931972789,0.4703257363695245,588,mood_weighted avg,0.49119644990320305,0.44104134762633995,0.4547549327059539,653
0.0,0.6896551724137931,0.6037735849056604,0.6438631790744467,795,0.0,0.3116883116883117,0.2962962962962963,0.30379746835443033,81,0.0,0.3372093023255814,0.30851063829787234,0.3222222222222222,94
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.20202020202020202,0.5333333333333333,0.29304029304029305,150,2.0,0.06818181818181818,0.3333333333333333,0.11320754716981131,9,2.0,0.0,0.0,0.0,9
3.0,0.4803063457330416,0.6131284916201117,0.5386503067484663,716,3.0,0.18627450980392157,0.3114754098360656,0.2331288343558282,61,3.0,0.11504424778761062,0.20967741935483872,0.14857142857142858,62
4.0,0.8426666666666667,0.6253298153034301,0.7179098826202197,3032,4.0,0.7,0.45931758530183725,0.554675118858954,381,4.0,0.6906474820143885,0.4729064039408867,0.5614035087719298,406
5.0,0.49,0.5747800586510264,0.5290148448043185,341,5.0,0.06666666666666667,0.10714285714285714,0.0821917808219178,28,5.0,0.16326530612244897,0.19047619047619047,0.1758241758241758,42
6.0,0.24171539961013644,0.49206349206349204,0.32418300653594767,252,6.0,0.05263157894736842,0.10714285714285714,0.07058823529411765,28,6.0,0.109375,0.175,0.1346153846153846,40
accuracy,0.0,0.0,0.6082103670071888,0,accuracy,0.0,0.0,0.38605442176870747,0,accuracy,0.0,0.0,0.38131699846860645,0
macro avg,0.42090911234911993,0.4917726822681506,0.4352373589748132,5286,macro avg,0.19792041218401235,0.23067261986474955,0.19394128355072277,588,macro avg,0.20222019117857565,0.19379580743854116,0.19180524571502014,653
weighted avg,0.7009924044555319,0.6082103670071888,0.6394801049530777,5286,weighted avg,0.5225569482748671,0.38605442176870747,0.4344496300909067,588,weighted avg,0.5060726467632788,0.38131699846860645,0.42909551729089074,653
mood_0.0,0.5756958587915818,0.686084142394822,0.6260612772240679,1236,mood_0.0,0.3072289156626506,0.4214876033057851,0.3554006968641115,121,mood_0.0,0.26373626373626374,0.35555555555555557,0.3028391167192429,135
mood_1.0,0.6920444824636441,0.7071678321678322,0.6995244271508864,1144,mood_1.0,0.376,0.3949579831932773,0.38524590163934425,119,mood_1.0,0.3819444444444444,0.40441176470588236,0.3928571428571429,136
mood_2.0,0.5149051490514905,0.662020905923345,0.5792682926829269,287,mood_2.0,0.1702127659574468,0.3333333333333333,0.22535211267605634,24,mood_2.0,0.15217391304347827,0.21212121212121213,0.17721518987341772,33
mood_3.0,0.7925274725274726,0.6884306987399771,0.7368205966489578,2619,mood_3.0,0.636,0.49074074074074076,0.554006968641115,324,mood_3.0,0.6156583629893239,0.49570200573065903,0.5492063492063491,349
mood_accuracy,0.0,0.0,0.6082103670071888,0,mood_accuracy,0.0,0.0,0.38605442176870747,0,mood_accuracy,0.0,0.0,0.38131699846860645,0
mood_macro avg,0.6437932407085473,0.6859258948064941,0.6604186484267097,5286,mood_macro avg,0.3723604204050244,0.4101299151432841,0.3800014199551568,588,mood_macro avg,0.35337824605337753,0.36694763452832724,0.3555294496640382,653
mood_weighted avg,0.7050068478494197,0.6905032160423761,0.6942964105057099,5286,mood_weighted avg,0.49671395438462496,0.45068027210884354,0.46556880129181305,588,mood_weighted avg,0.47080451433774706,0.4333843797856049,0.4469111321967961,653
0.0,0.7844827586206896,0.6650426309378806,0.7198417930125247,821,0.0,0.23376623376623376,0.3333333333333333,0.2748091603053435,54,0.0,0.29069767441860467,0.3333333333333333,0.31055900621118016,75
1.0,0.02564102564102564,1.0,0.05,3,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,2
2.0,0.30303030303030304,0.5581395348837209,0.39279869067103107,215,2.0,0.1590909090909091,0.2916666666666667,0.20588235294117646,24,2.0,0.10204081632653061,0.1724137931034483,0.12820512820512822,29
3.0,0.587527352297593,0.6746231155778895,0.6280701754385966,796,3.0,0.22549019607843138,0.26744186046511625,0.24468085106382978,86,3.0,0.1592920353982301,0.21951219512195122,0.1846153846153846,82
4.0,0.8711111111111111,0.7119505993461678,0.7835298820707576,2753,4.0,0.576,0.4630225080385852,0.5133689839572192,311,4.0,0.6115107913669064,0.48295454545454547,0.5396825396825398,352
5.0,0.645,0.7206703910614525,0.6807387862796833,358,5.0,0.06666666666666667,0.0967741935483871,0.07894736842105263,31,5.0,0.14285714285714285,0.23333333333333334,0.17721518987341772,30
6.0,0.4269005847953216,0.6441176470588236,0.5134818288393903,340,6.0,0.10526315789473684,0.07317073170731707,0.08633093525179855,82,6.0,0.15625,0.12048192771084337,0.13605442176870747,83
accuracy,0.0,0.0,0.6891789632992811,0,accuracy,0.0,0.0,0.34183673469387754,0,accuracy,0.0,0.0,0.35987748851454826,0
macro avg,0.5205275907851491,0.7106491312665622,0.5383515937588548,5286,macro avg,0.1951824519281397,0.21791561339420082,0.2005742359914886,588,macro avg,0.2089497800524878,0.22314701829392214,0.21090452433662255,653
weighted avg,0.747481203784375,0.6891789632992811,0.7095879233524389,5286,weighted avg,0.38378904918084794,0.34183673469387754,0.35715592421932213,588,weighted avg,0.4139811929623047,0.35987748851454826,0.3808967264831669,653
mood_0.0,0.6741344195519349,0.7355555555555555,0.7035069075451647,1350,mood_0.0,0.40963855421686746,0.37362637362637363,0.39080459770114945,182,mood_0.0,0.3791208791208791,0.3484848484848485,0.36315789473684207,198
mood_1.0,0.7630453378956373,0.7776809067131648,0.7702936096718481,1147,mood_1.0,0.288,0.4044943820224719,0.3364485981308411,89,mood_1.0,0.2986111111111111,0.41346153846153844,0.3467741935483871,104
mood_2.0,0.6368563685636857,0.7298136645962733,0.6801736613603474,322,mood_2.0,0.10638297872340426,0.20833333333333334,0.14084507042253522,24,mood_2.0,0.15217391304347827,0.2413793103448276,0.18666666666666665,29
mood_3.0,0.8167032967032967,0.7531414673692745,0.7836355967946014,2467,mood_3.0,0.572,0.4880546075085324,0.5267034990791897,293,mood_3.0,0.5658362989323843,0.4937888198757764,0.527363184079602,322
mood_accuracy,0.0,0.0,0.6891789632992811,0,mood_accuracy,0.0,0.0,0.34183673469387754,0,mood_accuracy,0.0,0.0,0.35987748851454826,0
mood_macro avg,0.7226848556786386,0.7490478985585669,0.7344024438429904,5286,mood_macro avg,0.3440053832350679,0.3686271741226778,0.34870044133342887,588,mood_macro avg,0.34893555055196324,0.3742786292917477,0.3559904847578744,653
mood_weighted avg,0.7576937670461498,0.7525539160045402,0.7539738993056935,5286,mood_weighted avg,0.45975409584495164,0.42857142857142855,0.440093144448295,588,mood_weighted avg,0.44829069120364196,0.42572741194486985,0.4336815587961595,653
0.0,0.8318965517241379,0.7139334155363748,0.7684140676841407,811,0.0,0.24675324675324675,0.3220338983050847,0.2794117647058823,59,0.0,0.3023255813953488,0.3880597014925373,0.33986928104575165,67
1.0,0.08547008547008547,0.8333333333333334,0.15503875968992248,12,1.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,2
2.0,0.4292929292929293,0.6071428571428571,0.5029585798816568,280,2.0,0.13636363636363635,0.12,0.1276595744680851,50,2.0,0.12244897959183673,0.1111111111111111,0.11650485436893204,54
3.0,0.6728665207877462,0.7347670250896058,0.7024557395773845,837,3.0,0.24509803921568626,0.2631578947368421,0.25380710659898476,95,3.0,0.168141592920354,0.1958762886597938,0.18095238095238095,97
4.0,0.884,0.7760436987904799,0.8265115312694785,2563,4.0,0.456,0.4730290456431535,0.46435845213849286,241,4.0,0.4712230215827338,0.48518518518518516,0.4781021897810219,270
5.0,0.7025,0.7635869565217391,0.7317708333333334,368,5.0,0.08888888888888889,0.13333333333333333,0.10666666666666669,30,5.0,0.12244897959183673,0.1875,0.1481481481481481,32
6.0,0.5828460038986355,0.7204819277108434,0.644396551724138,415,6.0,0.15789473684210525,0.08181818181818182,0.10778443113772454,110,6.0,0.234375,0.11450381679389313,0.15384615384615385,131
accuracy,0.0,0.0,0.7459326522890655,0,accuracy,0.0,0.0,0.3010204081632653,0,accuracy,0.0,0.0,0.3108728943338438,0
macro avg,0.5984102987390764,0.7356127448750334,0.6187922947371506,5286,macro avg,0.19014264972336622,0.19905319340522792,0.19138399938797662,588,macro avg,0.20299473644030144,0.2117480147489315,0.20248900116319835,653
weighted avg,0.7803969228515352,0.7459326522890655,0.7583983013010043,5286,weighted avg,0.29692521228131263,0.3010204081632653,0.2958275890450363,588,weighted avg,0.31398085993721103,0.3108728943338438,0.30719305214981846,653
mood_0.0,0.745417515274949,0.7899280575539568,0.7670275934334614,1390,mood_0.0,0.4578313253012048,0.35185185185185186,0.3979057591623037,216,mood_0.0,0.46153846153846156,0.35,0.3981042654028436,240
mood_1.0,0.7972626176218991,0.8182616330114135,0.807625649913345,1139,mood_1.0,0.368,0.38016528925619836,0.3739837398373984,121,mood_1.0,0.3888888888888889,0.43410852713178294,0.41025641025641024,129
mood_2.0,0.7371273712737128,0.7727272727272727,0.7545076282940361,352,mood_2.0,0.1276595744680851,0.25,0.16901408450704225,24,mood_2.0,0.13043478260869565,0.21428571428571427,0.16216216216216214,28
mood_3.0,0.8474725274725274,0.8016632016632017,0.823931623931624,2405,mood_3.0,0.44,0.4845814977973568,0.46121593291404617,227,mood_3.0,0.4626334519572954,0.5078125,0.48417132216014896,256
mood_accuracy,0.0,0.0,0.7459326522890655,0,mood_accuracy,0.0,0.0,0.3010204081632653,0,mood_accuracy,0.0,0.0,0.3108728943338438,0
mood_macro avg,0.781820007910772,0.7956450412389612,0.7882731238931167,5286,mood_macro avg,0.34837272494232246,0.3666496597263518,0.3505298791051976,588,mood_macro avg,0.3608738962483354,0.37655168535437433,0.36367353999539126,653
mood_weighted avg,0.802469302111861,0.8002270147559591,0.8008316706089419,5286,mood_weighted avg,0.41898536743587467,0.40476190476190477,0.4080816858827216,588,mood_weighted avg,0.4334184303981754,0.4226646248085758,0.42412940219494344,653
0.0,0.8362068965517241,0.7461538461538462,0.7886178861788617,780,0.0,0.2597402597402597,0.4,0.31496062992125984,50,0.0,0.3023255813953488,0.38235294117647056,0.33766233766233766,68
1.0,0.15384615384615385,0.782608695652174,0.2571428571428572,23,1.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,1
2.0,0.5176767676767676,0.6721311475409836,0.5848787446504993,305,2.0,0.13636363636363635,0.2608695652173913,0.1791044776119403,23,2.0,0.04081632653061224,0.09523809523809523,0.05714285714285714,21
3.0,0.737417943107221,0.7633069082672707,0.7501391207568169,883,3.0,0.24509803921568626,0.25773195876288657,0.2512562814070351,97,3.0,0.1592920353982301,0.18181818181818182,0.169811320754717,99
4.0,0.8915555555555555,0.8251748251748252,0.8570818201239051,2431,4.0,0.62,0.4626865671641791,0.52991452991453,335,4.0,0.6258992805755396,0.4715447154471545,0.5378670788253478,369
5.0,0.7975,0.8200514138817481,0.8086185044359949,389,5.0,0.08888888888888889,0.17391304347826086,0.11764705882352941,23,5.0,0.10204081632653061,0.23809523809523808,0.14285714285714285,21
6.0,0.7192982456140351,0.7768421052631579,0.7469635627530363,475,6.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,57,6.0,0.1875,0.16216216216216217,0.17391304347826086,74
accuracy,0.0,0.0,0.7894438138479001,0,accuracy,0.0,0.0,0.3673469387755102,0,accuracy,0.0,0.0,0.36294027565084225,0
macro avg,0.6647859374787796,0.7694669917048579,0.6847774994345673,5286,macro avg,0.20790771172902975,0.23720918464535062,0.21402087651043308,588,macro avg,0.20255343431803732,0.2187444762767575,0.20275054010295188,653
weighted avg,0.8104572495225347,0.7894438138479001,0.7973369831507714,5286,weighted avg,0.4347658688294943,0.3673469387755102,0.39194990416994685,588,weighted avg,0.43516062108986625,0.36294027565084225,0.39098756052021527,653
mood_0.0,0.7956551255940258,0.8270995059985886,0.8110726643598616,1417,mood_0.0,0.39156626506024095,0.3672316384180791,0.3790087463556851,177,mood_0.0,0.37362637362637363,0.34,0.35602094240837695,200
mood_1.0,0.8015397775876818,0.8321492007104796,0.816557734204793,1126,mood_1.0,0.312,0.43820224719101125,0.3644859813084112,89,mood_1.0,0.3194444444444444,0.42990654205607476,0.3665338645418326,107
mood_2.0,0.7804878048780488,0.7912087912087912,0.7858117326057298,364,mood_2.0,0.0851063829787234,0.21052631578947367,0.12121212121212122,19,mood_2.0,0.13043478260869565,0.2608695652173913,0.1739130434782609,23
mood_3.0,0.8663736263736264,0.8284993694829761,0.8470133218736571,2379,mood_3.0,0.584,0.48184818481848185,0.5280289330922243,303,mood_3.0,0.5693950177935944,0.4953560371517028,0.5298013245033112,323
mood_accuracy,0.0,0.0,0.7894438138479001,0,mood_accuracy,0.0,0.0,0.3673469387755102,0,mood_accuracy,0.0,0.0,0.36294027565084225,0
mood_macro avg,0.8110140836083457,0.8197392168502089,0.8151138632610103,5286,mood_macro avg,0.3431681620097411,0.3744520965542615,0.34818394549211046,588,mood_macro avg,0.348225154618277,0.3815330361062922,0.3565672937329454,653
mood_weighted avg,0.8276915476066838,0.8263337116912599,0.8266769083462802,5286,mood_weighted avg,0.46878273842220813,0.43197278911564624,0.4452714242710529,588,mood_weighted avg,0.4530174900890678,0.42879019908116384,0.4372881160830337,653
0.0,0.8620689655172413,0.7936507936507936,0.8264462809917354,756,0.0,0.2597402597402597,0.3225806451612903,0.28776978417266186,62,0.0,0.27906976744186046,0.3157894736842105,0.29629629629629634,76
1.0,0.39316239316239315,0.8518518518518519,0.5380116959064328,54,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,2
2.0,0.6035353535353535,0.739938080495356,0.6648122392211404,323,2.0,0.1590909090909091,0.23333333333333334,0.1891891891891892,30,2.0,0.061224489795918366,0.0967741935483871,0.075,31
3.0,0.8074398249452954,0.82,0.8136714443219403,900,3.0,0.24509803921568626,0.2976190476190476,0.26881720430107525,84,3.0,0.1592920353982301,0.23684210526315788,0.19047619047619047,76
4.0,0.912,0.8575010447137484,0.8839112642687917,2393,4.0,0.548,0.4597315436241611,0.5,298,4.0,0.5503597122302158,0.45671641791044776,0.49918433931484496,335
5.0,0.8025,0.8537234042553191,0.8273195876288659,376,5.0,0.08888888888888889,0.11428571428571428,0.1,35,5.0,0.12244897959183673,0.16666666666666666,0.1411764705882353,36
6.0,0.7738791423001949,0.8202479338842975,0.7963891675025075,484,6.0,0.12280701754385964,0.09090909090909091,0.1044776119402985,77,6.0,0.21875,0.14432989690721648,0.17391304347826086,97
accuracy,0.0,0.0,0.8310631857737419,0,accuracy,0.0,0.0,0.3401360544217687,0,accuracy,0.0,0.0,0.333843797856049,0
macro avg,0.7363693827800682,0.8195590155501952,0.7643659542630592,5286,macro avg,0.20337501635422908,0.21692276784751965,0.20717911280046072,588,macro avg,0.19873499777972306,0.2024455362828695,0.19657804859340397,653
