train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.05172413793103448,0.27906976744186046,0.08727272727272728,129,0.0,0.22077922077922077,0.2786885245901639,0.2463768115942029,61,0.0,0.2558139534883721,0.34375,0.29333333333333333,64
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.0010940919037199124,0.3333333333333333,0.0021810250817884407,3,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0
4.0,0.9675555555555555,0.4266954135633085,0.5922198041349293,5102,4.0,0.924,0.43833017077798864,0.5945945945945946,527,4.0,0.920863309352518,0.43463497453310695,0.5905420991926181,589
5.0,0.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.009746588693957114,0.1,0.017761989342806393,50,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4197881195611048,0,accuracy,0.0,0.0,0.4217687074829932,0,accuracy,0.0,0.0,0.42572741194486985,0
macro avg,0.1471600534406096,0.16272835919121462,0.09991936369032162,5286,macro avg,0.16353988868274585,0.10243124219545037,0.12013877231268535,588,macro avg,0.1680967518344129,0.11119785350472956,0.1262679189322788,653
weighted avg,0.9352310764184556,0.4197881195611048,0.5739043255877746,5286,weighted avg,0.851046823924375,0.4217687074829932,0.5584699606438737,588,weighted avg,0.8556823617639954,0.42572741194486985,0.5614129092768536,653
mood_0.0,0.015017064846416382,0.28205128205128205,0.02851587815942968,78,mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0
mood_1.0,0.030612244897959183,0.1791044776119403,0.0522875816993464,201,mood_1.0,0.032,0.5,0.06015037593984962,8,mood_1.0,0.0072992700729927005,0.16666666666666666,0.013986013986013986,6
mood_2.0,0.946236559139785,0.07030157779109247,0.130879345603272,5007,mood_2.0,1.0,0.07241379310344828,0.13504823151125403,580,mood_2.0,1.0,0.07418856259659969,0.1381294964028777,647
mood_3.0,0.0,0.0,0.0,0,mood_3.0,0.0,0.0,0.0,0,mood_3.0,0.0,0.0,0.0,0
mood_accuracy,0.0,0.0,0.4197881195611048,0,mood_accuracy,0.0,0.0,0.4217687074829932,0,mood_accuracy,0.0,0.0,0.42572741194486985,0
mood_macro avg,0.24796646722104015,0.1328643343635787,0.05292070136551202,5286,mood_macro avg,0.258,0.14310344827586208,0.04879965186277591,588,mood_macro avg,0.2518248175182482,0.06021380731581659,0.03802887759722292,653
mood_weighted avg,0.8976789337675773,0.07756337495270525,0.12638042486825332,5286,mood_weighted avg,0.9868299319727891,0.0782312925170068,0.1340292130681057,588,mood_weighted avg,0.9908787069225696,0.07503828483920368,0.13698882121987435,653
0.0,0.3448275862068966,0.40336134453781514,0.37180480247869874,595,0.0,0.18181818181818182,0.2641509433962264,0.21538461538461537,53,0.0,0.2558139534883721,0.3188405797101449,0.28387096774193543,69
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,7,2.0,0.04081632653061224,0.3333333333333333,0.07272727272727272,6
3.0,0.07330415754923414,0.39880952380952384,0.12384473197781885,168,3.0,0.06862745098039216,0.1891891891891892,0.10071942446043165,37,3.0,0.09734513274336283,0.34375,0.15172413793103448,32
4.0,0.9182222222222223,0.4569785445697854,0.6102495938561512,4521,4.0,0.852,0.43380855397148677,0.5748987854251012,491,4.0,0.8669064748201439,0.4413919413919414,0.5849514563106796,546
5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.44892167990919407,0,accuracy,0.0,0.0,0.3979591836734694,0,accuracy,0.0,0.0,0.4226646248085758,0
macro avg,0.190907709425479,0.17987848755958918,0.1579855897589527,5286,macro avg,0.15749223325693912,0.12673552665098606,0.12728611789573546,588,macro avg,0.18012598394035587,0.2053308363479171,0.15618197638727457,653
