train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.06752873563218391,0.35074626865671643,0.11325301204819277,134,0.0,0.1038961038961039,0.6153846153846154,0.1777777777777778,13,0.0,0.16279069767441862,0.5,0.24561403508771928,28
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.002188183807439825,0.14285714285714285,0.004310344827586207,14,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0
4.0,0.9724444444444444,0.4300314465408805,0.5963477786862905,5088,4.0,0.988,0.4295652173913043,0.5987878787878788,575,4.0,0.9892086330935251,0.44,0.6090808416389811,625
5.0,0.0025,0.07142857142857142,0.004830917874396135,14,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.005847953216374269,0.08333333333333333,0.01092896174863388,36,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.42395005675368896,0,accuracy,0.0,0.0,0.4336734693877551,0,accuracy,0.0,0.0,0.442572741194487,0
macro avg,0.15007275958577745,0.15405668040237777,0.10423871645501423,5286,macro avg,0.1559851576994434,0.1492785475394171,0.11093795093795093,588,macro avg,0.1645713329668491,0.13428571428571429,0.12209926810381434,653
weighted avg,0.9377832661364243,0.42395005675368896,0.5769797241526831,5286,weighted avg,0.9684534852902201,0.43367346938775503,0.5894798323369752,588,weighted avg,0.9537726419882648,0.442572741194487,0.5934957412049301,653
mood_0.0,0.04551630434782609,0.22333333333333333,0.07562076749435666,300,mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0
mood_1.0,0.38850771869639794,0.28330206378986866,0.32766726943942137,1599,mood_1.0,0.5934959349593496,0.6952380952380952,0.6403508771929824,105,mood_1.0,0.6241610738255033,0.6940298507462687,0.657243816254417,134
mood_2.0,0.38605898123324395,0.045889101338432124,0.08202791227570493,3138,mood_2.0,0.32558139534883723,0.03167420814479638,0.057731958762886594,442,mood_2.0,0.34782608695652173,0.034261241970021415,0.06237816764132554,467
mood_3.0,0.029010989010989013,0.26506024096385544,0.05229793977812995,249,mood_3.0,0.027559055118110236,0.17073170731707318,0.04745762711864407,41,mood_3.0,0.061371841155234655,0.3269230769230769,0.10334346504559272,52
mood_accuracy,0.0,0.0,0.42395005675368896,0,mood_accuracy,0.0,0.0,0.4336734693877551,0,mood_accuracy,0.0,0.0,0.442572741194487,0
mood_macro avg,0.21227349832211426,0.2043961848563724,0.13440347224690322,5286,mood_macro avg,0.23665909635657426,0.2244110026749912,0.1863851157686283,588,mood_macro avg,0.25833975048431496,0.2638035424098418,0.2057413622353338,653
mood_weighted avg,0.35065371791024297,0.1381006432084752,0.15456904460988619,5286,mood_weighted avg,0.3526428081203406,0.1598639455782313,0.16105464386109425,588,mood_weighted avg,0.3817208303849698,0.19295558958652373,0.18771077465384645,653
0.0,0.3333333333333333,0.4377358490566038,0.3784665579119086,530,0.0,0.16883116883116883,0.5416666666666666,0.25742574257425743,24,0.0,0.2441860465116279,0.4883720930232558,0.3255813953488372,43
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.08424507658643327,0.4476744186046512,0.141804788213628,172,3.0,0.13725490196078433,0.358974358974359,0.19858156028368795,39,3.0,0.13274336283185842,0.3191489361702128,0.18750000000000003,47
4.0,0.9257777777777778,0.45450578223870824,0.6096882774769501,4583,4.0,0.924,0.44,0.5961290322580646,525,4.0,0.9136690647482014,0.4511545293072824,0.6040428061831153,563
5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.45251608021188044,0,accuracy,0.0,0.0,0.4387755102040816,0,accuracy,0.0,0.0,0.444104134762634,0
macro avg,0.1919080268139349,0.1914165785571376,0.1614228033717838,5286,macro avg,0.1757265815417076,0.1915201465201465,0.15030519073085857,588,macro avg,0.18437121058452682,0.17981079407153586,0.15958917164742178,653
weighted avg,0.838818837570013,0.45251608021188044,0.5711651674125838,5286,weighted avg,0.8409947095721406,0.4387755102040816,0.5559364636196087,588,weighted avg,0.8133761431949997,0.444104134762634,0.5557252678117824,653
mood_0.0,0.036005434782608696,0.1737704918032787,0.05965109735509285,305,mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0
mood_1.0,0.3893653516295026,0.2929032258064516,0.33431516936671574,1550,mood_1.0,0.5934959349593496,0.6952380952380952,0.6403508771929824,105,mood_1.0,0.6241610738255033,0.6940298507462687,0.657243816254417,134
mood_2.0,0.3324396782841823,0.039277795375356354,0.07025495750708216,3157,mood_2.0,0.32558139534883723,0.03167420814479638,0.057731958762886594,442,mood_2.0,0.34782608695652173,0.034261241970021415,0.06237816764132554,467
mood_3.0,0.03164835164835165,0.26277372262773724,0.05649274225186347,274,mood_3.0,0.027559055118110236,0.17073170731707318,0.04745762711864407,41,mood_3.0,0.061371841155234655,0.3269230769230769,0.10334346504559272,52
mood_accuracy,0.0,0.0,0.45251608021188044,0,mood_accuracy,0.0,0.0,0.4387755102040816,0,mood_accuracy,0.0,0.0,0.444104134762634,0
