train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.0028735632183908046,0.5,0.005714285714285714,4,0.0,0.1038961038961039,0.42105263157894735,0.16666666666666669,19,0.0,0.10465116279069768,0.375,0.16363636363636364,24
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0025252525252525255,0.07692307692307693,0.004889975550122249,13,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.009846827133479213,0.21951219512195122,0.018848167539267015,41,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0
4.0,0.9853333333333333,0.4260184473481937,0.5948484035417225,5204,4.0,0.984,0.43233743409490333,0.6007326007326007,569,4.0,0.9856115107913669,0.4356120826709062,0.6041896361631752,629
5.0,0.0025,0.06666666666666667,0.0048192771084337345,15,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,9,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4218690881573969,0,accuracy,0.0,0.0,0.43197278911564624,0,accuracy,0.0,0.0,0.4333843797856049,0
macro avg,0.14329699660149367,0.18416005515141262,0.08987430135054732,5286,macro avg,0.15541372912801485,0.12191286652483581,0.1096284667713239,588,macro avg,0.15575181051172352,0.11580172609584374,0.10968942854279128,653
weighted avg,0.9701400319929704,0.4218690881573969,0.5857969320624044,5286,weighted avg,0.9555612686633094,0.43197278911564624,0.5867066606862525,588,weighted avg,0.9532331825340681,0.4333843797856049,0.5879977854118069,653
mood_0.0,0.0047522063815342835,0.30434782608695654,0.009358288770053475,23,mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0
mood_1.0,0.0,0.0,0.0,0,mood_1.0,0.0,0.0,0.0,0,mood_1.0,0.0,0.0,0.0,0
mood_2.0,0.0,0.0,0.0,7,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.9938461538461538,0.4301750380517504,0.600451467268623,5256,mood_3.0,1.0,0.42517006802721086,0.5966587112171837,588,mood_3.0,1.0,0.43032159264931086,0.6017130620985011,653
mood_accuracy,0.0,0.0,0.4218690881573969,0,mood_accuracy,0.0,0.0,0.43197278911564624,0,mood_accuracy,0.0,0.0,0.4333843797856049,0
mood_macro avg,0.24964959005692203,0.18363071603467673,0.15245243900966912,5286,mood_macro avg,0.25,0.10629251700680271,0.14916467780429593,588,mood_macro avg,0.25,0.10758039816232771,0.15042826552462527,653
mood_weighted avg,0.9882263876962089,0.42905788876276957,0.5970844026873995,5286,mood_weighted avg,1.0,0.42517006802721086,0.5966587112171837,588,mood_weighted avg,1.0,0.43032159264931086,0.6017130620985011,653
0.0,0.2471264367816092,0.3405940594059406,0.2864279766860949,505,0.0,0.025974025974025976,0.2857142857142857,0.04761904761904762,7,0.0,0.10465116279069768,0.6428571428571429,0.18000000000000002,14
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0025252525252525255,0.5,0.0050251256281407045,2,2.0,0.022727272727272728,0.5,0.04347826086956522,2,2.0,0.0,0.0,0.0,6
