train_label,train_precision,train_recall,train_f1-score,train_support,valid_precision,valid_recall,valid_f1-score,valid_support,test_precision,test_recall,test_f1-score,test_support
0.0,0.05459770114942529,0.31932773109243695,0.09325153374233129,119,0.33766233766233766,0.25742574257425743,0.29213483146067415,101,0.3372093023255814,0.23577235772357724,0.27751196172248804,123
1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.002188183807439825,0.10526315789473684,0.004287245444801715,19,0.0,0.0,0.0,0,0.008849557522123894,1.0,0.017543859649122806,1
4.0,0.9711111111111111,0.4273420692352826,0.593508080945267,5113,0.848,0.4353182751540041,0.5753052917232022,487,0.8525179856115108,0.44801512287334594,0.587360594795539,529
5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.003898635477582846,0.08695652173913043,0.007462686567164178,23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.14739937593507987,0.13412706856594098,0.09978707809993774,5286,0.16938033395176252,0.09896343110403737,0.12392001759769664,588,0.17122526363703086,0.24054106865670333,0.12605948802387856,653
weighted avg,0.9405825731472226,0.4213015512674991,0.5762309591076397,5286,0.7603399593603675,0.40476190476190477,0.5266654677665435,588,0.7541617276141774,0.40888208269525267,0.5281244560464858,653
0.0,0.2686781609195402,0.3321492007104796,0.29706115965051627,563,0.24675324675324675,0.30158730158730157,0.2714285714285714,63,0.3023255813953488,0.32098765432098764,0.31137724550898205,81
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0025252525252525255,0.5,0.0050251256281407045,2,0.022727272727272728,0.5,0.04347826086956522,2,0.0,0.0,0.0,0
3.0,0.037199124726477024,0.3541666666666667,0.06732673267326733,96,0.029411764705882353,0.5,0.05555555555555555,6,0.035398230088495575,0.3333333333333333,0.064,12
4.0,0.9244444444444444,0.45764576457645767,0.612214863870493,4545,0.9,0.44204322200392926,0.592885375494071,509,0.8992805755395683,0.4570383912248629,0.6060606060606061,547
5.0,0.035,0.4,0.06436781609195402,35,0.0,0.0,0.0,4,0.04081632653061224,0.4,0.07407407407407406,5
6.0,0.02729044834307992,0.3111111111111111,0.050179211469534045,45,0.017543859649122806,0.25,0.03278688524590164,4,0.015625,0.125,0.027777777777777776,8
macro avg,0.18501963299411342,0.3364389632949593,0.15659641562627222,5286,0.17377659197650352,0.284804360513033,0.142304949799095,588,0.18477795907914643,0.2337656255541691,0.15475567191734854,653
weighted avg,0.8246112450344179,0.440786984487325,0.5601109239201416,5286,0.8060162502002396,0.42346938775510207,0.5432484583716637,588,0.7919582041453018,0.4333843797856049,0.5483879035129734,653
0.0,0.5488505747126436,0.4675642594859241,0.5049570389953735,817,0.38961038961038963,0.25210084033613445,0.30612244897959184,119,0.3953488372093023,0.24285714285714285,0.30088495575221236,140
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0707070707070707,0.45901639344262296,0.12253829321663019,61,0.022727272727272728,0.3333333333333333,0.04255319148936171,3,0.0,0.0,0.0,2
3.0,0.25711159737417943,0.5233853006681515,0.3448275862068966,449,0.27450980392156865,0.3835616438356164,0.32,73,0.19469026548672566,0.2391304347826087,0.2146341463414634,92
4.0,0.8804444444444445,0.5695802185163887,0.6916899441340782,3478,0.672,0.4666666666666667,0.5508196721311476,360,0.6438848920863309,0.46981627296587924,0.543247344461305,381
5.0,0.1925,0.3155737704918033,0.23913043478260873,244,0.022222222222222223,0.16666666666666666,0.0392156862745098,6,0.02040816326530612,0.2,0.03703703703703703,5
6.0,0.18323586744639375,0.39662447257383965,0.2506666666666667,237,0.05263157894736842,0.1111111111111111,0.07142857142857142,27,0.078125,0.15151515151515152,0.10309278350515463,33
