train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.01293103448275862,0.24324324324324326,0.02455661664392906,37,0.0,0.0,0.0,0.0,0,0.0,0.011627906976744186,0.3333333333333333,0.02247191011235955,3
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.0032822757111597373,0.3,0.006493506493506492,10,3.0,0.00980392156862745,1.0,0.01941747572815534,1,3.0,0.008849557522123894,0.5,0.017391304347826087,2
4.0,0.992,0.4260355029585799,0.5960742422219255,5239,4.0,1.0,0.42589437819420783,0.5973715651135005,587,4.0,0.9964028776978417,0.42746913580246915,0.5982721382289417,648
5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4245175936435868,0,accuracy,0.0,0.0,0.4268707482993197,0,accuracy,0.0,0.0,0.42725880551301687,0
macro avg,0.14403047288484547,0.13846839231454616,0.0895891950513373,5286,macro avg,0.14425770308123248,0.20369919688488686,0.08811272012023655,588,macro avg,0.14526862031381568,0.18011463844797176,0.0911621932413039,653
weighted avg,0.9832764417391172,0.4245175936435868,0.5909584723574401,5286,weighted avg,0.9983159930638922,0.4268707482993197,0.5963886499954982,588,weighted avg,0.9888539779236997,0.42725880551301687,0.5938476935855849,653
mood_0.0,0.026476578411405296,0.291044776119403,0.048537647790914754,134,mood_0.0,0.0,0.0,0.0,12,mood_0.0,0.0,0.0,0.0,12
mood_1.0,0.669803250641574,0.24062692071296865,0.3540583314492426,3254,mood_1.0,0.696,0.21641791044776118,0.33017077798861477,402,mood_1.0,0.7152777777777778,0.22538293216630198,0.3427620632279534,457
mood_2.0,0.3523035230352303,0.06911217437533226,0.11555555555555555,1881,mood_2.0,0.2553191489361702,0.06896551724137931,0.10859728506787332,174,mood_2.0,0.2391304347826087,0.059782608695652176,0.09565217391304348,184
mood_3.0,0.003076923076923077,0.4117647058823529,0.006108202443280977,17,mood_3.0,0.0,0.0,0.0,0,mood_3.0,0.0,0.0,0.0,0
mood_accuracy,0.0,0.0,0.4245175936435868,0,mood_accuracy,0.0,0.0,0.4268707482993197,0,mood_accuracy,0.0,0.0,0.42725880551301687,0
mood_macro avg,0.2629150687912831,0.2531371442725142,0.13106493430974847,5286,mood_macro avg,0.23782978723404252,0.07134585692228512,0.10969201576412202,588,mood_macro avg,0.23860205314009664,0.07129138521548854,0.10960355928524922,653
mood_weighted avg,0.538369820964129,0.18142262580401058,0.2603241950021479,5286,mood_weighted avg,0.5513903603994789,0.1683673469387755,0.2578649325735257,588,mood_weighted avg,0.5679662242640803,0.17457886676875958,0.2668334806970516,653
0.0,0.24281609195402298,0.38148984198645597,0.2967515364354697,443,0.0,0.33766233766233766,0.30952380952380953,0.32298136645962733,84,0.0,0.38372093023255816,0.3235294117647059,0.3510638297872341,102
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,4,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.0886214442013129,0.4263157894736842,0.1467391304347826,190,3.0,0.13725490196078433,0.4117647058823529,0.20588235294117646,34,3.0,0.09734513274336283,0.2682926829268293,0.14285714285714285,41
4.0,0.9248888888888889,0.4477194492254733,0.6033632937083213,4648,4.0,0.864,0.4605543710021322,0.6008344923504868,469,4.0,0.8525179856115108,0.46653543307086615,0.6030534351145038,508
5.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,1,5.0,0.02040816326530612,0.5,0.039215686274509796,2
