train_label,train_precision,train_recall,train_f1-score,train_support,valid_precision,valid_recall,valid_f1-score,valid_support,test_precision,test_recall,test_f1-score,test_support
0.0,0.0014367816091954023,1.0,0.0028694404591104736,1,0.07792207792207792,0.5454545454545454,0.13636363636363635,11,0.06976744186046512,0.46153846153846156,0.12121212121212122,13
1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.002188183807439825,0.2857142857142857,0.004343105320304017,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,0.9866666666666667,0.42455536431440044,0.5936622543120739,5229,0.988,0.42807625649913345,0.5973397823458283,577,0.9856115107913669,0.428125,0.5969498910675382,640
5.0,0.005,0.041666666666666664,0.008928571428571428,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.14218451886904312,0.2502766166707647,0.08711476736000853,5286,0.15227458256029686,0.13907582885052555,0.10481477410135209,588,0.15076842180740457,0.1270947802197802,0.10259457318280849,653
weighted avg,0.9760758142391716,0.4209231933409005,0.5873480458577577,5286,0.970974732750243,0.4302721088435374,0.5887160789345968,588,0.967378780475744,0.42879019908116384,0.5874788481760828,653
0.0,0.21120689655172414,0.36658354114713215,0.268003646308113,401,0.15584415584415584,0.24489795918367346,0.19047619047619047,49,0.23255813953488372,0.3448275862068966,0.2777777777777778,58
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.03391684901531729,0.3263157894736842,0.061446977205153616,95,0.0,0.0,0.0,4,0.0,0.0,0.0,2
4.0,0.94,0.44163708498642723,0.6009376331865321,4789,0.928,0.4336448598130841,0.5910828025477707,535,0.9460431654676259,0.44350758853288363,0.6039035591274398,593
5.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.16930339222386306,0.16207663080103482,0.13291260809997124,5286,0.15483487940630797,0.09693468842810822,0.11165128471770873,588,0.16837161500035852,0.11261931067711146,0.12595447670074536,653
weighted avg,0.8682512421819328,0.4337873628452516,0.5658715948419117,5286,0.8573407544836117,0.41496598639455784,0.5536779467625691,588,0.8797733066084615,0.4333843797856049,0.5730871694849661,653
0.0,0.5229885057471264,0.489247311827957,0.5055555555555555,744,0.22077922077922077,0.24285714285714285,0.2312925170068027,70,0.313953488372093,0.3253012048192771,0.31952662721893493,83
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.030303030303030304,0.27906976744186046,0.05466970387243736,43,0.022727272727272728,0.1,0.037037037037037035,10,0.10204081632653061,0.25,0.14492753623188406,20
3.0,0.2188183807439825,0.4608294930875576,0.29673590504451036,434,0.11764705882352941,0.2222222222222222,0.15384615384615383,54,0.12389380530973451,0.2692307692307692,0.16969696969696968,52
4.0,0.8915555555555555,0.5109526235354049,0.6496113989637305,3926,0.772,0.45734597156398105,0.5744047619047619,422,0.7913669064748201,0.4772234273318872,0.5953991880920163,461
5.0,0.1025,0.36283185840707965,0.15984405458089668,113,0.08888888888888889,0.18181818181818182,0.11940298507462685,22,0.08163265306122448,0.14285714285714285,0.10389610389610389,28
6.0,0.021442495126705652,0.4230769230769231,0.04081632653061225,26,0.03508771929824561,0.2,0.05970149253731343,10,0.03125,0.2222222222222222,0.0547945205479452,9
macro avg,0.25537256678234294,0.3608582824823975,0.24389042064967756,5286,0.1795900229310225,0.20060621692307543,0.1679549924866708,588,0.2063053813634861,0.24097639520875694,0.19832013509769347,653
weighted avg,0.7562922383288283,0.4982973893303065,0.5820593016228167,5286,0.5954510069843992,0.38945578231292516,0.4600190969206858,588,0.615510783932813,0.4165390505359878,0.4841114402947836,653
0.0,0.6681034482758621,0.6,0.6322229775662814,775,0.24675324675324675,0.22093023255813954,0.2331288343558282,86,0.3488372093023256,0.32608695652173914,0.33707865168539325,92
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.15151515151515152,0.410958904109589,0.22140221402214025,146,0.022727272727272728,0.1111111111111111,0.03773584905660377,9,0.10204081632653061,0.20833333333333334,0.136986301369863,24
3.0,0.4365426695842451,0.5603932584269663,0.4907749077490775,712,0.24509803921568626,0.2358490566037736,0.2403846153846154,106,0.2831858407079646,0.2882882882882883,0.28571428571428575,111
4.0,0.8822222222222222,0.6160769708255742,0.7255116959064328,3222,0.564,0.4504792332268371,0.5008880994671403,313,0.6258992805755396,0.48467966573816157,0.5463108320251178,359
5.0,0.33,0.4697508896797153,0.3876651982378855,281,0.17777777777777778,0.19047619047619047,0.1839080459770115,42,0.10204081632653061,0.12195121951219512,0.11111111111111112,41
6.0,0.1267056530214425,0.43333333333333335,0.196078431372549,150,0.08771929824561403,0.15625,0.11235955056179775,32,0.046875,0.11538461538461539,0.06666666666666667,26
macro avg,0.37072702065984625,0.44150190805359685,0.3790936321220523,5286,0.1920108049599425,0.19501368913943598,0.186914999257571,588,0.21555413760555586,0.22067486839690467,0.21198112122463392,653
weighted avg,0.7198213418903148,0.5875898600075672,0.6333094276957432,5286,0.3983187092563158,0.33843537414965985,0.36388960936922926,588,0.45340872337249805,0.38131699846860645,0.4110684080982002,653
0.0,0.742816091954023,0.6875,0.7140883977900553,752,0.2597402597402597,0.23255813953488372,0.24539877300613497,86,0.3372093023255814,0.32222222222222224,0.32954545454545453,90
1.0,0.017094017094017096,0.6666666666666666,0.03333333333333333,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1
2.0,0.2474747474747475,0.49246231155778897,0.32941176470588235,199,0.022727272727272728,0.07142857142857142,0.034482758620689655,14,0.12244897959183673,0.20689655172413793,0.15384615384615385,29
3.0,0.5951859956236324,0.651497005988024,0.6220697541452258,835,0.2549019607843137,0.23423423423423423,0.24413145539906103,111,0.2831858407079646,0.2882882882882883,0.28571428571428575,111
4.0,0.8995555555555556,0.7126760563380282,0.7952848722986248,2840,0.588,0.45794392523364486,0.5148861646234676,321,0.6294964028776978,0.4888268156424581,0.550314465408805,358
5.0,0.5,0.5390835579514824,0.5188067444876783,371,0.15555555555555556,0.21875,0.18181818181818185,32,0.10204081632653061,0.13157894736842105,0.11494252873563218,38
6.0,0.3060428849902534,0.548951048951049,0.39299123904881095,286,0.05263157894736842,0.125,0.07407407407407407,24,0.03125,0.07692307692307693,0.044444444444444446,26
macro avg,0.472595613241747,0.6141195210647199,0.48656944368708727,5286,0.19050808967925284,0.19141641006161916,0.18497020107737278,588,0.21509019168994442,0.21639084316694351,0.211258190384968,653
weighted avg,0.74397328928848,0.6700718880060538,0.6972299460701549,5286,0.4182634310806422,0.3469387755102041,0.37680282838198254,588,0.4523480079428387,0.38131699846860645,0.4109814170731651,653
0.0,0.8117816091954023,0.7676630434782609,0.7891061452513966,736,0.19480519480519481,0.2112676056338028,0.20270270270270271,71,0.32558139534883723,0.3146067415730337,0.32,89
1.0,0.07692307692307693,0.6923076923076923,0.13846153846153847,13,0.0,0.0,0.0,0,0.0,0.0,0.0,1
2.0,0.3611111111111111,0.572,0.4427244582043344,250,0.045454545454545456,0.08695652173913043,0.059701492537313425,23,0.08163265306122448,0.11764705882352941,0.09638554216867469,34
3.0,0.7155361050328227,0.7226519337016575,0.719076415612974,905,0.23529411764705882,0.2553191489361702,0.24489795918367344,94,0.20353982300884957,0.26436781609195403,0.23000000000000004,87
4.0,0.9213333333333333,0.7957773512476007,0.8539649845520082,2605,0.564,0.4533762057877814,0.5026737967914439,311,0.6115107913669064,0.4871060171919771,0.5422647527910686,349
5.0,0.59,0.6161879895561357,0.6028097062579821,383,0.24444444444444444,0.1864406779661017,0.21153846153846156,59,0.14285714285714285,0.1076923076923077,0.12280701754385966,65
6.0,0.47173489278752434,0.6142131979695431,0.5336273428886439,394,0.08771929824561403,0.16666666666666666,0.11494252873563217,30,0.03125,0.07142857142857142,0.043478260869565216,28
macro avg,0.5640600183404673,0.6829716011801272,0.5828243701755539,5286,0.19595965722812253,0.19428954667566475,0.19092242021274672,588,0.19948168652042295,0.1946926446859105,0.19356222476759544,653
