train_label,train_precision,train_recall,train_f1-score,train_support,valid_precision,valid_recall,valid_f1-score,valid_support,test_precision,test_recall,test_f1-score,test_support
0.0,0.05172413793103448,0.4444444444444444,0.09266409266409267,81,0.07792207792207792,0.6,0.1379310344827586,10,0.05813953488372093,0.5,0.10416666666666667,10
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.022975929978118162,0.23333333333333334,0.04183266932270916,90,0.0,0.0,0.0,1,0.0,0.0,0.0,1
4.0,0.9733333333333334,0.4306784660766962,0.5971370143149284,5085,0.984,0.42634315424610053,0.5949214026602176,577,0.9856115107913669,0.42679127725856697,0.5956521739130435,642
5.0,0.0075,0.10714285714285714,0.014018691588785047,28,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.15079048589178373,0.17365701442819018,0.10652178112721646,5286,0.15170315398886827,0.1466204506065858,0.10469320530613946,588,0.14910729223929825,0.13239875389408098,0.09997412008281573,653
weighted avg,0.9375458737931225,0.42565266742338254,0.5766373388007439,5286,0.966917042141532,0.42857142857142855,0.5861376865302265,588,0.9698989054776336,0.42725880551301687,0.5872134185587146,653
0.0,0.26580459770114945,0.43123543123543123,0.3288888888888889,429,0.33766233766233766,0.3939393939393939,0.36363636363636365,66,0.2558139534883721,0.36666666666666664,0.30136986301369856,60
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.11269146608315099,0.4345991561181435,0.17897480451781062,237,0.2549019607843137,0.3023255813953488,0.276595744680851,86,0.20353982300884957,0.24210526315789474,0.22115384615384615,95
4.0,0.9173333333333333,0.44675324675324674,0.6008733624454149,4620,0.792,0.4541284403669725,0.577259475218659,436,0.7877697841726619,0.4397590361445783,0.5644329896907216,498
5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.18511848530251912,0.1875125477295459,0.1583910079788735,5286,0.1977948997780931,0.16434191652881647,0.1739273690765534,588,0.17816050866712624,0.1497901379955914,0.15527952840832376,653
weighted avg,0.8283802591516269,0.4449489216799092,0.5598837110294875,5286,0.6624477600564035,0.42517006802721086,0.5093067436018511,588,0.6538965894534895,0.40428790199081166,0.4903207289914497,653
0.0,0.5574712643678161,0.5111989459815547,0.5333333333333333,759,0.4155844155844156,0.34408602150537637,0.37647058823529417,93,0.32558139534883723,0.3373493975903614,0.33136094674556216,83
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.3227571115973742,0.5534709193245778,0.40774015203870073,533,0.28431372549019607,0.3258426966292135,0.3036649214659686,89,0.21238938053097345,0.25806451612903225,0.23300970873786406,93
4.0,0.8853333333333333,0.502776375567895,0.6413393432066967,3962,0.752,0.4908616187989556,0.5939968404423381,383,0.7446043165467626,0.45594713656387664,0.5655737704918034,454
5.0,0.0275,0.3793103448275862,0.05128205128205128,29,0.08888888888888889,0.2857142857142857,0.13559322033898305,14,0.04081632653061224,0.13333333333333333,0.0625,15
6.0,0.001949317738791423,0.3333333333333333,0.003875968992248062,3,0.017543859649122806,0.1111111111111111,0.030303030303030304,9,0.0625,0.5,0.1111111111111111,8
macro avg,0.25643014671961645,0.32572713129070674,0.23393869269329,5286,0.22261869851608904,0.2225165333941346,0.20571837154080203,588,0.19798448842245508,0.2406706262309434,0.18622221958376298,653
weighted avg,0.7763231639720876,0.5083238743851684,0.5986777877820122,5286,0.600972128230042,0.43197278911564624,0.4961050424544933,588,0.5910230824096836,0.4058192955589586,0.47131660365186934,653
0.0,0.6997126436781609,0.6004932182490752,0.6463171864631718,811,0.24675324675324675,0.31666666666666665,0.2773722627737226,60,0.2441860465116279,0.3442622950819672,0.2857142857142857,61
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.03535353535353535,0.3684210526315789,0.06451612903225806,38,0.09090909090909091,0.4,0.14814814814814814,10,0.02040816326530612,0.06666666666666667,0.03125,15
3.0,0.5284463894967177,0.62890625,0.5743162901307967,768,0.2549019607843137,0.2736842105263158,0.2639593908629442,95,0.18584070796460178,0.2413793103448276,0.21000000000000002,87
4.0,0.8671111111111112,0.6139081183134046,0.7188651436993367,3178,0.66,0.46348314606741575,0.5445544554455446,356,0.6870503597122302,0.4441860465116279,0.53954802259887,430
5.0,0.3225,0.3524590163934426,0.33681462140992163,366,0.17777777777777778,0.17391304347826086,0.1758241758241758,46,0.14285714285714285,0.17073170731707318,0.15555555555555559,41
6.0,0.08576998050682261,0.352,0.13793103448275862,125,0.07017543859649122,0.19047619047619047,0.10256410256410256,21,0.046875,0.15789473684210525,0.07228915662650602,19
macro avg,0.362699094306621,0.4165982365125002,0.3541086293168919,5286,0.2143596449744172,0.2597461796021214,0.216060362231234,588,0.1896024886158441,0.2035886803948954,0.18490814578503106,653
weighted avg,0.7300591324582607,0.5879682179341658,0.6418385772546685,5286,0.48391400336241436,0.3843537414965986,0.42058350979635484,588,0.5107948474923599,0.37366003062787134,0.42254861087253737,653
0.0,0.7629310344827587,0.6923076923076923,0.7259056732740943,767,0.33766233766233766,0.2736842105263158,0.3023255813953488,95,0.3023255813953488,0.2826086956521739,0.2921348314606741,92
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.17676767676767677,0.4666666666666667,0.2564102564102564,150,0.11363636363636363,0.45454545454545453,0.18181818181818182,11,0.08163265306122448,0.13333333333333333,0.10126582278481011,30
3.0,0.700218818380744,0.6948968512486428,0.6975476839237057,921,0.20588235294117646,0.25301204819277107,0.227027027027027,83,0.17699115044247787,0.273972602739726,0.2150537634408602,73
4.0,0.8897777777777778,0.7301239970824216,0.8020833333333334,2742,0.612,0.4872611464968153,0.5425531914893617,314,0.6151079136690647,0.46467391304347827,0.5294117647058824,368
5.0,0.5275,0.4678492239467849,0.4958871915393654,451,0.2,0.1836734693877551,0.19148936170212766,49,0.14285714285714285,0.15555555555555556,0.14893617021276598,45
6.0,0.2729044834307992,0.5490196078431373,0.36458333333333337,255,0.08771929824561403,0.1388888888888889,0.1075268817204301,36,0.078125,0.1111111111111111,0.09174311926605505,45
macro avg,0.47572854154853655,0.5144091484421922,0.47748821025915555,5286,0.22241433606935596,0.2558664597197144,0.22182003216463955,588,0.19957706306075124,0.20303645877648258,0.1969350674101497,653
