train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.033045977011494254,0.26436781609195403,0.05874840357598978,87,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.01312910284463895,0.19047619047619047,0.02456499488229273,63,3.0,0.00980392156862745,0.5,0.019230769230769232,2,3.0,0.008849557522123894,0.2,0.016949152542372878,5
4.0,0.9582222222222222,0.42931103146156907,0.592959295929593,5022,4.0,1.0,0.4280821917808219,0.5995203836930455,584,4.0,0.9928057553956835,0.42592592592592593,0.5961123110151187,648
5.0,0.0225,0.08823529411764706,0.035856573705179286,102,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,12,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.41619371925841847,0,accuracy,0.0,0.0,0.4268707482993197,0,accuracy,0.0,0.0,0.4241960183767228,0
macro avg,0.1466996145826222,0.1389129045924801,0.1017327525847221,5286,macro avg,0.14425770308123248,0.13258317025440314,0.08839302184625926,588,macro avg,0.14309361613111535,0.08941798941798942,0.08758020907964166,653
weighted avg,0.911500025251459,0.41619371925841847,0.5652965683815815,5286,weighted avg,0.9932306255835668,0.4268707482993197,0.5955074245156464,588,weighted avg,0.9852716344318737,0.4241960183767228,0.5916776773361544,653
mood_0.0,0.14488828706838186,0.41312741312741313,0.2145363408521303,518,mood_0.0,0.17682926829268292,0.46774193548387094,0.25663716814159293,62,mood_0.0,0.17222222222222222,0.5254237288135594,0.2594142259414226,59
mood_1.0,0.16753022452504318,0.37816764132553604,0.232196289646918,513,mood_1.0,0.2366412213740458,0.4626865671641791,0.31313131313131315,67,mood_1.0,0.2080536912751678,0.4025974025974026,0.2743362831858407,77
mood_2.0,0.00273224043715847,0.0625,0.005235602094240837,16,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.8442013129102844,0.45506015569709835,0.5913549969343961,4239,mood_3.0,0.8617886178861789,0.46187363834422657,0.601418439716312,459,mood_3.0,0.8727272727272727,0.46421663442940037,0.6060606060606061,517
mood_accuracy,0.0,0.0,0.41619371925841847,0,mood_accuracy,0.0,0.0,0.4268707482993197,0,mood_accuracy,0.0,0.0,0.4241960183767228,0
mood_macro avg,0.289838016235217,0.32721380253751187,0.2608308073819213,5286,mood_macro avg,0.3188147768882269,0.34807553524806917,0.2927967302473045,588,mood_macro avg,0.31325079655616567,0.3480594414600906,0.28495277879696734,653
