train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.011494252873563218,0.4,0.0223463687150838,20,0.0,0.0,0.0,0.0,5,0.0,0.023255813953488372,0.6666666666666666,0.0449438202247191,3
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.002188183807439825,0.1111111111111111,0.004291845493562232,18,3.0,0.0,0.0,0.0,0,3.0,0.008849557522123894,0.5,0.017391304347826087,2
4.0,0.9848888888888889,0.4246837868915293,0.5934654525977504,5218,4.0,0.992,0.42538593481989706,0.5954381752701081,583,4.0,0.9928057553956835,0.42592592592592593,0.5961123110151187,648
5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,30,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4211123723041998,0,accuracy,0.0,0.0,0.4217687074829932,0,accuracy,0.0,0.0,0.42725880551301687,0
macro avg,0.14265304650998456,0.13368498542894863,0.08858623811519949,5286,macro avg,0.1417142857142857,0.060769419259985295,0.0850625964671583,588,macro avg,0.14641587526732797,0.2275132275132275,0.09406391936966628,653
weighted avg,0.9722700519463162,0.4211123723041998,0.585930176361757,5286,weighted avg,0.9835646258503402,0.4217687074829932,0.5903749254803963,588,weighted avg,0.9853378193771938,0.42725880551301687,0.5918076441151099,653
mood_0.0,0.109375,0.3907766990291262,0.17091295116772826,412,mood_0.0,0.31547619047619047,0.44537815126050423,0.36933797909407673,119,mood_0.0,0.32044198895027626,0.4603174603174603,0.3778501628664495,126
mood_1.0,0.120926243567753,0.407514450867052,0.1865079365079365,346,mood_1.0,0.4065040650406504,0.32679738562091504,0.3623188405797102,153,mood_1.0,0.5302013422818792,0.395,0.4527220630372493,200
mood_2.0,0.0,0.0,0.0,16,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.8914285714285715,0.449468085106383,0.5976130838367467,4512,mood_3.0,0.6338582677165354,0.509493670886076,0.5649122807017545,316,mood_3.0,0.6462093862815884,0.5474006116207951,0.5927152317880795,327
mood_accuracy,0.0,0.0,0.4211123723041998,0,mood_accuracy,0.0,0.0,0.4217687074829932,0,mood_accuracy,0.0,0.0,0.42725880551301687,0
mood_macro avg,0.2804324537490811,0.3119398087506403,0.23875849287810286,5286,mood_macro avg,0.33895963080834407,0.3204173019418738,0.3241422750938854,588,mood_macro avg,0.374213179378436,0.35067951798456387,0.3558218644229446,653
mood_weighted avg,0.7773417886038888,0.440786984487325,0.5356371767280081,5286,mood_weighted avg,0.5102653081910058,0.4489795918367347,0.47261612724939667,588,mood_weighted avg,0.5478199515745636,0.48392036753445633,0.5083788880908492,653
0.0,0.28160919540229884,0.36162361623616235,0.3166397415185784,542,0.0,0.11688311688311688,0.36,0.17647058823529413,25,0.0,0.23255813953488372,0.5,0.31746031746031744,40
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.060175054704595186,0.3741496598639456,0.10367577756833177,147,3.0,0.0196078431372549,0.5,0.03773584905660377,4,3.0,0.035398230088495575,0.3076923076923077,0.06349206349206349,13
4.0,0.9248888888888889,0.45268653469654124,0.6078574558200672,4597,4.0,0.972,0.4347048300536673,0.6007416563658838,559,4.0,0.9640287769784173,0.44666666666666666,0.6104783599088839,600
5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4411653424139236,0,accuracy,0.0,0.0,0.43197278911564624,0,accuracy,0.0,0.0,0.44716692189892804,0
macro avg,0.18095330557082612,0.16977997297094988,0.14688185355813962,5286,macro avg,0.1583558514314817,0.1849578328648096,0.11642115623682596,588,macro avg,0.17599787808597095,0.17919413919413918,0.1416329629801807,653
weighted avg,0.8348831137290661,0.4411653424139236,0.563976504655782,5286,weighted avg,0.929164131453447,0.43197278911564624,0.5788729489976834,588,weighted avg,0.9007347147926434,0.44716692189892804,0.5816398552360488,653
mood_0.0,0.3179347826086957,0.5016077170418006,0.3891891891891892,933,mood_0.0,0.15476190476190477,0.48148148148148145,0.2342342342342342,54,mood_0.0,0.1878453038674033,0.5151515151515151,0.27530364372469635,66
mood_1.0,0.4691252144082333,0.4870881567230632,0.4779379641764963,1123,mood_1.0,0.24390243902439024,0.4,0.30303030303030304,75,mood_1.0,0.3087248322147651,0.45098039215686275,0.3665338645418327,102
