train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.005470459518599562,0.3125,0.010752688172043012,16,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0
4.0,0.9857777777777778,0.42457886676875956,0.5935242172865935,5224,4.0,1.0,0.42517006802721086,0.5966587112171837,588,4.0,1.0,0.42572741194486985,0.5972073039742213,653
5.0,0.005,0.047619047619047616,0.00904977375565611,42,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4209231933409005,0,accuracy,0.0,0.0,0.42517006802721086,0,accuracy,0.0,0.0,0.42572741194486985,0
macro avg,0.14232117675662534,0.11209970205540103,0.08761809703061323,5286,macro avg,0.14285714285714285,0.06073858114674441,0.08523695874531197,588,macro avg,0.14285714285714285,0.06081820170640998,0.08531532913917447,653
weighted avg,0.9742717817751436,0.4209231933409005,0.5866671669719362,5286,weighted avg,1.0,0.42517006802721086,0.5966587112171837,588,weighted avg,1.0,0.42572741194486985,0.5972073039742213,653
mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0
mood_1.0,0.0017152658662092624,0.08,0.0033585222502099076,25,mood_1.0,0.0,0.0,0.0,0,mood_1.0,0.0,0.0,0.0,0
mood_2.0,0.9919571045576407,0.07078630189401186,0.13214285714285717,5227,mood_2.0,1.0,0.07312925170068027,0.1362916006339144,588,mood_2.0,1.0,0.07044410413476264,0.13161659513590845,653
mood_3.0,0.00967032967032967,0.6470588235294118,0.019055868341273277,34,mood_3.0,0.0,0.0,0.0,0,mood_3.0,0.0,0.0,0.0,0
mood_accuracy,0.0,0.0,0.4209231933409005,0,mood_accuracy,0.0,0.0,0.42517006802721086,0,mood_accuracy,0.0,0.0,0.42572741194486985,0
mood_macro avg,0.2508356750235449,0.19946128135585592,0.038639311933585094,5286,mood_macro avg,0.25,0.018282312925170068,0.0340729001584786,588,mood_macro avg,0.25,0.01761102603369066,0.032904148783977114,653
mood_weighted avg,0.980955629659144,0.07453651153991676,0.13080638987241258,5286,mood_weighted avg,1.0,0.07312925170068027,0.1362916006339144,588,mood_weighted avg,1.0,0.07044410413476264,0.13161659513590845,653
0.0,0.1997126436781609,0.3270588235294118,0.24799286351471903,425,0.0,0.025974025974025976,0.25,0.047058823529411764,8,0.0,0.06976744186046512,0.46153846153846156,0.12121212121212122,13
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.08315098468271334,0.3781094527363184,0.13632286995515694,201,3.0,0.09803921568627451,0.5882352941176471,0.1680672268907563,17,3.0,0.11504424778761062,0.3939393939393939,0.17808219178082194,33
4.0,0.9217777777777778,0.44525547445255476,0.6004632310364795,4658,4.0,0.968,0.42984014209591476,0.5953259532595325,563,4.0,0.9640287769784173,0.4415156507413509,0.6056497175141243,607
5.0,0.0025,1.0,0.004987531172069826,1,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.43321982595535374,0,accuracy,0.0,0.0,0.43197278911564624,0,accuracy,0.0,0.0,0.43950995405819293,0
macro avg,0.17244877230552172,0.30720339295975496,0.14139521366834645,5286,macro avg,0.1560018916657572,0.18115363374479454,0.11577885766852866,588,macro avg,0.16412006666092757,0.18528478660274378,0.12927771864386678,653
weighted avg,0.8314859270475469,0.43321982595535374,0.5542490695334535,5286,weighted avg,0.9300313926436377,0.43197278911564624,0.575513818249141,588,weighted avg,0.9033214464733177,0.43950995405819293,0.5743979302229681,653
mood_0.0,0.0020380434782608695,0.75,0.004065040650406504,4,mood_0.0,0.0,0.0,0.0,1,mood_0.0,0.0055248618784530384,0.5,0.01092896174863388,2
mood_1.0,0.00686106346483705,0.15384615384615385,0.013136288998357963,52,mood_1.0,0.0,0.0,0.0,3,mood_1.0,0.006711409395973154,0.07692307692307693,0.012345679012345678,13
mood_2.0,0.9865951742627346,0.07063339731285989,0.13182876589647144,5210,mood_2.0,1.0,0.07363013698630137,0.1371610845295056,584,mood_2.0,0.9565217391304348,0.06907378335949764,0.1288433382137628,637
mood_3.0,0.004835164835164835,0.55,0.009586056644880173,20,mood_3.0,0.0,0.0,0.0,0,mood_3.0,0.0,0.0,0.0,1
mood_accuracy,0.0,0.0,0.43321982595535374,0,mood_accuracy,0.0,0.0,0.43197278911564624,0,mood_accuracy,0.0,0.0,0.43950995405819293,0
mood_macro avg,0.2500823615102493,0.3811198877897535,0.039654038047529025,5286,mood_macro avg,0.25,0.018407534246575343,0.0342902711323764,588,mood_macro avg,0.24218950260121525,0.16149921507064363,0.03802949474368558,653
mood_weighted avg,0.9724976331213839,0.07377979568671965,0.1301019558539595,5286,mood_weighted avg,0.9931972789115646,0.07312925170068027,0.13622801592726405,588,mood_weighted avg,0.9332352923001402,0.07044410413476264,0.12596563276083408,653
0.0,0.5229885057471264,0.4783180026281209,0.49965682910089226,761,0.0,0.2987012987012987,0.25842696629213485,0.27710843373493976,89,0.0,0.4418604651162791,0.336283185840708,0.38190954773869357,113
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.03787878787878788,0.3333333333333333,0.06802721088435373,45,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2
3.0,0.34463894967177244,0.4883720930232558,0.4041051956382296,645,3.0,0.3137254901960784,0.32,0.3168316831683168,100,3.0,0.30973451327433627,0.2692307692307692,0.28806584362139914,130
4.0,0.8466666666666667,0.5236393622869708,0.647078804347826,3638,4.0,0.74,0.4731457800511509,0.5772230889235569,391,4.0,0.6798561151079137,0.4748743718592965,0.5591715976331361,398
5.0,0.1525,0.3961038961038961,0.22021660649819494,154,5.0,0.0,0.0,0.0,3,5.0,0.0,0.0,0.0,4
6.0,0.025341130604288498,0.3023255813953488,0.04676258992805755,43,6.0,0.05263157894736842,1.0,0.1,3,6.0,0.0625,0.6666666666666666,0.11428571428571428,6
accuracy,0.0,0.0,0.5056753688989785,0,accuracy,0.0,0.0,0.413265306122449,0,accuracy,0.0,0.0,0.40735068912710565,0
macro avg,0.27571629150980603,0.3602988955387037,0.2694067480567935,5286,macro avg,0.20072262397782079,0.29308182090618373,0.18159474368954479,588,macro avg,0.21342158478550413,0.24957928479963432,0.19191895761127759,653
weighted avg,0.7050206059053575,0.5056753688989785,0.5739585247081447,5286,weighted avg,0.590909624729363,0.413265306122449,0.4801701474291702,588,weighted avg,0.5530680751864515,0.40735068912710565,0.4652991557564422,653
mood_0.0,0.042119565217391304,0.27074235807860264,0.07289829512051735,229,mood_0.0,0.017857142857142856,0.3333333333333333,0.03389830508474576,9,mood_0.0,0.011049723756906077,0.2222222222222222,0.021052631578947368,9
mood_1.0,0.14408233276157806,0.13259668508287292,0.1381011097410604,1267,mood_1.0,0.10569105691056911,0.16666666666666666,0.12935323383084577,78,mood_1.0,0.0738255033557047,0.1111111111111111,0.08870967741935483,99
mood_2.0,0.6916890080428955,0.07056892778993436,0.12807148175725985,3656,mood_2.0,0.7906976744186046,0.06813627254509018,0.12546125461254612,499,mood_2.0,0.7608695652173914,0.06529850746268656,0.12027491408934707,536
mood_3.0,0.016263736263736263,0.27611940298507465,0.030718140307181403,134,mood_3.0,0.0,0.0,0.0,2,mood_3.0,0.0036101083032490976,0.1111111111111111,0.006993006993006993,9
mood_accuracy,0.0,0.0,0.5056753688989785,0,mood_accuracy,0.0,0.0,0.413265306122449,0,mood_accuracy,0.0,0.0,0.40735068912710565,0
mood_macro avg,0.22353866057140026,0.18750684348412114,0.09244725673150475,5286,mood_macro avg,0.22856146854657916,0.14203406813627253,0.0721781983820344,588,mood_macro avg,0.2123387251583128,0.12743573797678276,0.05925755752016407,653
mood_weighted avg,0.5151706489042506,0.09931895573212259,0.12561736355093195,5286,mood_weighted avg,0.6853108099653442,0.08503401360544217,0.12414932489154624,588,mood_weighted avg,0.6359368304399355,0.07503828483920368,0.11256052490590161,653
0.0,0.7054597701149425,0.595873786407767,0.6460526315789474,824,0.0,0.24675324675324675,0.2638888888888889,0.25503355704697983,72,0.0,0.36046511627906974,0.32978723404255317,0.3444444444444444,94
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.12373737373737374,0.44545454545454544,0.19367588932806326,110,2.0,0.09090909090909091,0.2222222222222222,0.1290322580645161,18,2.0,0.02040816326530612,0.047619047619047616,0.02857142857142857,21
3.0,0.5765864332603938,0.6106604866743917,0.5931344963421497,863,3.0,0.12745098039215685,0.2,0.15568862275449102,65,3.0,0.22123893805309736,0.29411764705882354,0.25252525252525254,85
4.0,0.8413333333333334,0.6257851239669422,0.7177251184834124,3025,4.0,0.696,0.43828715365239296,0.5378670788253478,397,4.0,0.6690647482014388,0.4603960396039604,0.5454545454545454,404
