train_label,train_precision,train_recall,train_f1-score,train_support,valid_precision,valid_recall,valid_f1-score,valid_support,test_precision,test_recall,test_f1-score,test_support
0.0,0.07902298850574713,0.3618421052631579,0.12971698113207547,152,0.09090909090909091,0.7,0.16091954022988506,10,0.06976744186046512,0.42857142857142855,0.12,14
1.0,0.008547008547008548,0.05,0.014598540145985403,20,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,0.9795555555555555,0.4313955764337444,0.5989944285908412,5109,0.992,0.4290657439446367,0.5990338164251209,578,0.9784172661870504,0.42566510172143973,0.5932388222464557,639
5.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.15244650751547303,0.12046252595670033,0.10618713569555745,5286,0.1547012987012987,0.16129510627780524,0.10856476523642943,588,0.1497406725782165,0.12203379004183833,0.10189126032092224,653
weighted avg,0.9490601149748671,0.42754445705637534,0.5827225667055624,5286,0.9766753246753246,0.4336734693877551,0.591582893360576,588,0.9589362592336474,0.42572741194486985,0.5830928138062561,653
0.0,0.3793103448275862,0.4217252396166134,0.3993948562783661,626,0.4025974025974026,0.36904761904761907,0.38509316770186336,84,0.3953488372093023,0.3238095238095238,0.35602094240837695,105
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.037199124726477024,0.43037974683544306,0.06847935548841894,79,0.058823529411764705,0.75,0.10909090909090909,8,0.05309734513274336,0.5,0.096,12
4.0,0.9293333333333333,0.4564505566470203,0.6122090469916557,4581,0.92,0.4637096774193548,0.6166219839142091,496,0.8776978417266187,0.4552238805970149,0.5995085995085995,536
5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.19226325755534238,0.18693650615701096,0.15429760839406295,5286,0.19734584742988107,0.22610818520956769,0.15868658010099734,588,0.18944914629552348,0.18271905777236266,0.15021850598813952,653
weighted avg,0.8508632248799584,0.4519485433219826,0.5788801917106728,5286,0.8343686565535305,0.45408163265306123,0.5766412540495434,588,0.7849844398377294,0.4349157733537519,0.5511038411783904,653
0.0,0.5948275862068966,0.49403341288782815,0.5397653194263364,838,0.38961038961038963,0.32967032967032966,0.35714285714285715,91,0.3953488372093023,0.3300970873786408,0.3597883597883598,103
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.015151515151515152,0.5454545454545454,0.02948402948402949,11,0.022727272727272728,0.16666666666666666,0.04,6,0.04081632653061224,0.4,0.07407407407407406,5
3.0,0.2013129102844639,0.44878048780487806,0.27794561933534745,410,0.2549019607843137,0.41935483870967744,0.31707317073170727,62,0.19469026548672566,0.2857142857142857,0.23157894736842105,77
4.0,0.8924444444444445,0.5079686314191754,0.6474286635498954,3953,0.752,0.46766169154228854,0.5766871165644171,402,0.7302158273381295,0.46136363636363636,0.5654596100278552,440
5.0,0.025,0.2564102564102564,0.04555808656036446,39,0.022222222222222223,0.06666666666666667,0.03333333333333333,15,0.08163265306122448,0.25,0.12307692307692307,16
6.0,0.017543859649122806,0.2571428571428571,0.032846715328467155,35,0.08771929824561403,0.4166666666666667,0.14492753623188404,12,0.015625,0.08333333333333333,0.02631578947368421,12
