train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.04310344827586207,0.4166666666666667,0.07812500000000001,72,0.0,0.07792207792207792,0.3,0.12371134020618557,20,0.0,0.13953488372093023,0.5217391304347826,0.2201834862385321,23
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0
4.0,0.9857777777777778,0.4278549382716049,0.5967177831584611,5184,4.0,0.976,0.4295774647887324,0.5965770171149143,568,4.0,0.9820143884892086,0.43333333333333335,0.6013215859030837,630
5.0,0.005,0.06896551724137931,0.009324009324009324,29,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.42565266742338254,0,accuracy,0.0,0.0,0.42517006802721086,0,accuracy,0.0,0.0,0.43644716692189894,0
macro avg,0.1476973180076628,0.1304981603113787,0.0977381132117815,5286,macro avg,0.15056029684601113,0.10422535211267604,0.10289833676015712,588,macro avg,0.1602213246014484,0.13643892339544514,0.11735786744880226,653
weighted avg,0.967370497214503,0.42565266742338254,0.5863186500499166,5286,weighted avg,0.9454531319021114,0.42517006802721086,0.5804931505533929,588,weighted avg,0.9523405315065586,0.43644716692189894,0.587897119911836,653
mood_0.0,0.0006770480704129993,0.06666666666666667,0.0013404825737265416,15,mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0
mood_1.0,0.017271157167530225,0.7692307692307693,0.033783783783783786,26,mood_1.0,0.0,0.0,0.0,0,mood_1.0,0.0,0.0,0.0,0
mood_2.0,0.030054644808743168,0.054187192118226604,0.038664323374340955,203,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.9549234135667396,0.4327647758825863,0.5956052954824622,5042,mood_3.0,1.0,0.41836734693877553,0.5899280575539569,588,mood_3.0,1.0,0.4211332312404288,0.5926724137931034,653
mood_accuracy,0.0,0.0,0.42565266742338254,0,mood_accuracy,0.0,0.0,0.42517006802721086,0,mood_accuracy,0.0,0.0,0.43644716692189894,0
mood_macro avg,0.2507315659033565,0.3307123509745622,0.16734847130357838,5286,mood_macro avg,0.25,0.10459183673469388,0.14748201438848924,588,mood_macro avg,0.25,0.1052833078101072,0.14816810344827586,653
mood_weighted avg,0.9120855372506789,0.4188422247446084,0.5697671666826617,5286,mood_weighted avg,1.0,0.41836734693877553,0.5899280575539569,588,mood_weighted avg,1.0,0.4211332312404288,0.5926724137931034,653
0.0,0.2916666666666667,0.4319148936170213,0.3481989708404803,470,0.0,0.2077922077922078,0.36363636363636365,0.26446280991735543,44,0.0,0.3023255813953488,0.4126984126984127,0.348993288590604,63
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.060175054704595186,0.3503184713375796,0.10270774976657329,157,3.0,0.049019607843137254,0.35714285714285715,0.08620689655172414,14,3.0,0.035398230088495575,0.3076923076923077,0.06349206349206349,13
4.0,0.9382222222222222,0.4531987977672821,0.6111754487550666,4658,4.0,0.936,0.44150943396226416,0.6,530,4.0,0.9424460431654677,0.4540727902946274,0.6128654970760233,577
5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.448164964055997,0,accuracy,0.0,0.0,0.4336734693877551,0,accuracy,0.0,0.0,0.44716692189892804,0
macro avg,0.1842948490847834,0.176490308960269,0.15172602419458858,5286,macro avg,0.17040168794790644,0.16604123639164067,0.13580995806701138,588,macro avg,0.1828814078070446,0.16778050152647825,0.14647869273695585,653
weighted avg,0.8544778524466641,0.448164964055997,0.5725754584391747,5286,weighted avg,0.8603896796813965,0.4336734693877551,0.562658605762054,588,weighted avg,0.8626310191815195,0.44716692189892804,0.5764706980390051,653
mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0
mood_1.0,0.008635578583765112,0.9090909090909091,0.01710863986313088,11,mood_1.0,0.022900763358778626,0.75,0.044444444444444446,4,mood_1.0,0.020134228187919462,0.75,0.0392156862745098,4
mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,1.0,0.43317535545023694,0.6044973544973545,5275,mood_3.0,1.0,0.4212328767123288,0.5927710843373494,584,mood_3.0,1.0,0.423728813559322,0.5952380952380952,649
mood_accuracy,0.0,0.0,0.448164964055997,0,mood_accuracy,0.0,0.0,0.4336734693877551,0,mood_accuracy,0.0,0.0,0.44716692189892804,0
mood_macro avg,0.25215889464594127,0.3355665661352865,0.15540149859012137,5286,mood_macro avg,0.25572519083969464,0.2928082191780822,0.15930388219544844,588,mood_macro avg,0.2550335570469799,0.2934322033898305,0.15861344537815125,653
mood_weighted avg,0.9979370017715516,0.43416572077185017,0.6032750170283844,5286,mood_weighted avg,0.9933530664174067,0.42346938775510207,0.5890409711407991,588,mood_weighted avg,0.9939977594375983,0.42572741194486985,0.5918321386747655,653
0.0,0.5057471264367817,0.44165621079046424,0.47153382451440057,797,0.0,0.3116883116883117,0.24242424242424243,0.2727272727272727,99,0.0,0.47674418604651164,0.3360655737704918,0.3942307692307692,122
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.017676767676767676,0.3333333333333333,0.03357314148681055,21,2.0,0.022727272727272728,0.14285714285714285,0.0392156862745098,7,2.0,0.04081632653061224,0.2,0.06779661016949151,10
3.0,0.24835886214442013,0.4623217922606925,0.3231316725978648,491,3.0,0.23529411764705882,0.375,0.28915662650602403,64,3.0,0.10619469026548672,0.18461538461538463,0.1348314606741573,65
4.0,0.8942222222222223,0.518022657054583,0.6560156504727748,3884,4.0,0.74,0.45905707196029777,0.566615620214395,403,4.0,0.7338129496402878,0.4722222222222222,0.5746478873239437,432
5.0,0.0575,0.5227272727272727,0.1036036036036036,44,5.0,0.022222222222222223,0.16666666666666666,0.0392156862745098,6,5.0,0.10204081632653061,0.38461538461538464,0.16129032258064516,13
6.0,0.050682261208576995,0.5306122448979592,0.09252669039145907,49,6.0,0.017543859649122806,0.1111111111111111,0.030303030303030304,9,6.0,0.015625,0.09090909090909091,0.02666666666666667,11
accuracy,0.0,0.0,0.5007567158531971,0,accuracy,0.0,0.0,0.4013605442176871,0,accuracy,0.0,0.0,0.4058192955589586,0
macro avg,0.2534553199555384,0.4012390730091865,0.24005494043813047,5286,macro avg,0.19278225484771258,0.213873747859923,0.1767477031856774,588,macro avg,0.21074770982991842,0.23834680801893912,0.19420910237795336,653
weighted avg,0.7573909222691201,0.5007567158531971,0.5849853004500093,5286,weighted avg,0.5860310975609199,0.4013605442176871,0.46706573169571874,588,weighted avg,0.588023290485584,0.4058192955589586,0.47193898888590263,653
mood_0.0,0.040622884224779957,0.5825242718446602,0.07594936708860758,103,mood_0.0,0.07926829268292683,0.43333333333333335,0.13402061855670105,30,mood_0.0,0.1388888888888889,0.5952380952380952,0.2252252252252252,42
mood_1.0,0.2452504317789292,0.72264631043257,0.3662153449387492,393,mood_1.0,0.2900763358778626,0.5671641791044776,0.38383838383838387,67,mood_1.0,0.3422818791946309,0.5543478260869565,0.4232365145228215,92
mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.9838074398249453,0.46931106471816286,0.6354770318021202,4790,mood_3.0,0.9065040650406504,0.45417515274949083,0.6051560379918589,491,mood_3.0,0.9018181818181819,0.47784200385356457,0.624685138539043,519
mood_accuracy,0.0,0.0,0.5007567158531971,0,mood_accuracy,0.0,0.0,0.4013605442176871,0,mood_accuracy,0.0,0.0,0.4058192955589586,0
