train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.05890804597701149,0.4939759036144578,0.10526315789473684,83,0.0,0.24675324675324675,0.4318181818181818,0.3140495867768595,44,0.0,0.26744186046511625,0.45098039215686275,0.3357664233576642,51
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.015151515151515152,0.14285714285714285,0.027397260273972608,42,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.0010940919037199124,0.2,0.002176278563656148,5,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0
4.0,0.9826666666666667,0.42882079131109385,0.5970834458547124,5156,4.0,0.964,0.4430147058823529,0.6070528967254408,544,4.0,0.960431654676259,0.4435215946843854,0.6068181818181818,602
5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.42735527809307605,0,accuracy,0.0,0.0,0.4421768707482993,0,accuracy,0.0,0.0,0.444104134762634,0
macro avg,0.15111718852841619,0.18080769111181352,0.10456002036958258,5286,macro avg,0.1729647495361781,0.1249761268143621,0.13158606907175718,588,macro avg,0.17541050216305362,0.1277859981201783,0.13465494359654942,653
weighted avg,0.959546071745234,0.42735527809307605,0.5842717849520404,5286,weighted avg,0.9103284742468416,0.4421768707482993,0.5851274789741864,588,weighted avg,0.9063084088802891,0.444104134762634,0.5856487489215717,653
mood_0.0,0.0,0.0,0.0,1,mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0
mood_1.0,0.0,0.0,0.0,1,mood_1.0,0.0,0.0,0.0,0,mood_1.0,0.0,0.0,0.0,0
mood_2.0,0.0,0.0,0.0,2,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.9982253771073647,0.42597500946611133,0.5971337579617835,5282,mood_3.0,1.0,0.4302721088435374,0.6016646848989299,588,mood_3.0,1.0,0.45788667687595713,0.6281512605042017,653
mood_accuracy,0.0,0.0,0.42735527809307605,0,mood_accuracy,0.0,0.0,0.4421768707482993,0,mood_accuracy,0.0,0.0,0.444104134762634,0
