train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.0028735632183908046,0.4,0.005706134094151212,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.0010940919037199124,0.5,0.002183406113537118,2,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0
4.0,0.9911111111111112,0.4247619047619048,0.5946666666666667,5250,4.0,1.0,0.42517006802721086,0.5966587112171837,588,4.0,1.0,0.42572741194486985,0.5972073039742213,653
5.0,0.0,0.0,0.0,7,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,22,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.42243662504729473,0,accuracy,0.0,0.0,0.42517006802721086,0,accuracy,0.0,0.0,0.42572741194486985,0
macro avg,0.14215410946188883,0.1892517006802721,0.08607945812490785,5286,macro avg,0.14285714285714285,0.06073858114674441,0.08523695874531197,588,macro avg,0.14285714285714285,0.06081820170640998,0.08531532913917447,653
weighted avg,0.9843643377474902,0.42243662504729473,0.5906229469320277,5286,weighted avg,1.0,0.42517006802721086,0.5966587112171837,588,weighted avg,1.0,0.42572741194486985,0.5972073039742213,653
mood_0.0,0.07303754266211604,0.3242424242424242,0.1192200557103064,330,mood_0.0,0.005847953216374269,1.0,0.011627906976744186,1,mood_0.0,0.005405405405405406,0.5,0.010695187165775402,2
mood_1.0,0.08078231292517007,0.41125541125541126,0.13503909026297087,231,mood_1.0,0.408,0.34,0.3709090909090909,150,mood_1.0,0.44525547445255476,0.3652694610778443,0.4013157894736842,167
mood_2.0,0.008064516129032258,0.07317073170731707,0.014527845036319612,41,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.9098108227012759,0.44150298889837747,0.5945091274974845,4684,mood_3.0,0.828,0.47368421052631576,0.6026200873362445,437,mood_3.0,0.823321554770318,0.48140495867768596,0.6075619295958279,484
mood_accuracy,0.0,0.0,0.42243662504729473,0,mood_accuracy,0.0,0.0,0.42517006802721086,0,mood_accuracy,0.0,0.0,0.42572741194486985,0
mood_macro avg,0.2679237986043986,0.31254288902588245,0.21582402962677033,5286,mood_macro avg,0.31046198830409355,0.45342105263157895,0.24628927130551992,588,mood_macro avg,0.31849560865706955,0.33666860493888257,0.25489322655882185,653
mood_weighted avg,0.8143487782932801,0.430003783579266,0.5402597508664121,5286,mood_weighted avg,0.719458925090504,0.44047619047619047,0.5425050505259851,588,mood_weighted avg,0.7241288017660358,0.45176110260336905,0.5529879037378522,653
0.0,0.20114942528735633,0.3508771929824561,0.2557077625570776,399,0.0,0.18181818181818182,0.22580645161290322,0.2014388489208633,62,0.0,0.27906976744186046,0.32,0.2981366459627329,75
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.02954048140043764,0.36486486486486486,0.05465587044534413,74,3.0,0.06862745098039216,0.4375,0.11864406779661019,16,3.0,0.08849557522123894,0.5882352941176471,0.15384615384615383,17
4.0,0.9546666666666667,0.44629129441097026,0.6082401245929491,4813,4.0,0.9,0.44204322200392926,0.592885375494071,509,4.0,0.9028776978417267,0.449820788530466,0.6004784688995216,558
5.0,0.0,0.0,0.0,0,5.0,0.022222222222222223,1.0,0.04347826086956522,1,5.0,0.0,0.0,0.0,3
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4379493000378358,0,accuracy,0.0,0.0,0.4200680272108844,0,accuracy,0.0,0.0,0.43644716692189894,0
macro avg,0.16933665333635153,0.16600476460832733,0.13122910822791012,5286,macro avg,0.16752397928868515,0.30076423908811895,0.13663522186872995,588,macro avg,0.18149186292926084,0.19400801180687327,0.15035160981548693,653
weighted avg,0.8848383055202335,0.4379493000378358,0.5738803729358859,5286,weighted avg,0.8001581440657072,0.4200680272108844,0.537771510382978,588,weighted avg,0.8058811833577092,0.43644716692189894,0.5513669505490393,653
mood_0.0,0.2348122866894198,0.47448275862068967,0.3141552511415525,725,mood_0.0,0.1695906432748538,0.3972602739726027,0.23770491803278687,73,mood_0.0,0.16756756756756758,0.4305555555555556,0.2412451361867704,72
mood_1.0,0.39285714285714285,0.44594594594594594,0.4177215189873417,1036,mood_1.0,0.44,0.3353658536585366,0.3806228373702423,164,mood_1.0,0.48905109489051096,0.3701657458563536,0.42138364779874216,181
mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.8002639683238011,0.5160283687943262,0.6274577440496723,3525,mood_3.0,0.688,0.49002849002849,0.5723793677204658,351,mood_3.0,0.7067137809187279,0.5,0.5856515373352854,400
mood_accuracy,0.0,0.0,0.4379493000378358,0,mood_accuracy,0.0,0.0,0.4200680272108844,0,mood_accuracy,0.0,0.0,0.43644716692189894,0
mood_macro avg,0.3569833494675909,0.35911426834024046,0.3398336285446416,5286,mood_macro avg,0.32439766081871346,0.30566365441490734,0.29767678078087373,588,mood_macro avg,0.34083311084420165,0.3251803253529773,0.31207008033019945,653
mood_weighted avg,0.6428621634868007,0.4965947786606129,0.5433807413022335,5286,mood_weighted avg,0.5544695866650753,0.43537414965986393,0.4773465347193821,588,mood_weighted avg,0.5869351078216517,0.4563552833078101,0.5021450306142939,653
0.0,0.4985632183908046,0.4221411192214112,0.45718050065876153,822,0.0,0.3246753246753247,0.22321428571428573,0.2645502645502646,112,0.0,0.3953488372093023,0.26356589147286824,0.31627906976744186,129
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.237417943107221,0.4157088122605364,0.3022284122562674,522,3.0,0.20588235294117646,0.2625,0.23076923076923078,80,3.0,0.17699115044247787,0.26666666666666666,0.2127659574468085,75
4.0,0.8755555555555555,0.5136897001303781,0.647493837304848,3835,4.0,0.688,0.455026455026455,0.5477707006369427,378,4.0,0.7086330935251799,0.4613583138173302,0.5588652482269504,427
5.0,0.08,0.34408602150537637,0.12981744421906694,93,5.0,0.044444444444444446,0.125,0.06557377049180328,16,5.0,0.08163265306122448,0.2,0.11594202898550723,20
6.0,0.005847953216374269,0.23076923076923078,0.011406844106463877,13,6.0,0.0,0.0,0.0,2,6.0,0.0,0.0,0.0,2
accuracy,0.0,0.0,0.4860007567158532,0,accuracy,0.0,0.0,0.3741496598639456,0,accuracy,0.0,0.0,0.3905053598774885,0
macro avg,0.24248352432427933,0.2751992691267047,0.22116100550648682,5286,macro avg,0.18042887458013507,0.15224867724867724,0.15838056663546304,588,macro avg,0.19465796203402638,0.1702272674224093,0.17197890063238688,653
weighted avg,0.7376130743031742,0.4860007567158532,0.5730090389877266,5286,weighted avg,0.5333492103912271,0.3741496598639456,0.4357103286731314,588,weighted avg,0.5643083005814122,0.3905053598774885,0.4559138566326625,653
mood_0.0,0.4409556313993174,0.5757575757575758,0.49942017781213766,1122,mood_0.0,0.3391812865497076,0.36024844720496896,0.3493975903614458,161,mood_0.0,0.34594594594594597,0.3575418994413408,0.3516483516483516,179
mood_1.0,0.6045918367346939,0.5473441108545035,0.5745454545454546,1299,mood_1.0,0.424,0.3419354838709677,0.3785714285714285,155,mood_1.0,0.4744525547445255,0.3735632183908046,0.41800643086816713,174
mood_2.0,0.03225806451612903,0.4444444444444444,0.06015037593984962,27,mood_2.0,0.0,0.0,0.0,6,mood_2.0,0.041666666666666664,0.3333333333333333,0.07407407407407407,6
mood_3.0,0.7646282446106467,0.6124031007751938,0.6801017413422031,2838,mood_3.0,0.512,0.48120300751879697,0.49612403100775193,266,mood_3.0,0.5229681978798587,0.5034013605442177,0.5129982668977471,294
mood_accuracy,0.0,0.0,0.4860007567158532,0,mood_accuracy,0.0,0.0,0.3741496598639456,0,mood_accuracy,0.0,0.0,0.3905053598774885,0
mood_macro avg,0.46060844431519676,0.5449873079579294,0.4535544374099113,5286,mood_macro avg,0.3187953216374269,0.2958467346486834,0.30602326248515654,588,mood_macro avg,0.3462583413092492,0.39195995292742414,0.33918178087208495,653
mood_weighted avg,0.6528571585878457,0.5877790389708665,0.612644114082352,5286,mood_weighted avg,0.4362588216573179,0.4064625850340136,0.41989893830752756,588,mood_weighted avg,0.4570929847267231,0.42725880551301687,0.43942436267763874,653
0.0,0.6594827586206896,0.498371335504886,0.5677179962894248,921,0.0,0.24675324675324675,0.2111111111111111,0.2275449101796407,90,0.0,0.3023255813953488,0.27956989247311825,0.29050279329608936,93
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.010101010101010102,0.36363636363636365,0.019656019656019656,11,2.0,0.022727272727272728,0.3333333333333333,0.04255319148936171,3,2.0,0.02040816326530612,0.5,0.039215686274509796,2
3.0,0.42778993435448576,0.46162927981109797,0.4440658716638273,847,3.0,0.19607843137254902,0.2777777777777778,0.2298850574712644,72,3.0,0.17699115044247787,0.2702702702702703,0.21390374331550802,74
4.0,0.8688888888888889,0.6192587899904973,0.7231366746809692,3157,4.0,0.58,0.47540983606557374,0.5225225225225224,305,4.0,0.5971223021582733,0.4896755162241888,0.5380875202593193,339
5.0,0.3575,0.47039473684210525,0.40624999999999994,304,5.0,0.3111111111111111,0.13592233009708737,0.1891891891891892,103,5.0,0.3469387755102041,0.13076923076923078,0.18994413407821228,130
6.0,0.03313840155945419,0.3695652173913043,0.060822898032200354,46,6.0,0.03508771929824561,0.13333333333333333,0.05555555555555556,15,6.0,0.03125,0.13333333333333333,0.05063291139240506,15
accuracy,0.0,0.0,0.5616723420355656,0,accuracy,0.0,0.0,0.34183673469387754,0,accuracy,0.0,0.0,0.3552833078101072,0
