train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.0,0.0,0.0,1,0.0,0.12987012987012986,0.5882352941176471,0.2127659574468085,17,0.0,0.05813953488372093,0.4166666666666667,0.10204081632653061,12
1.0,0.0,0.0,0.0,12,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0025252525252525255,0.1,0.004926108374384237,10,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0
4.0,0.9933333333333333,0.4248241779129443,0.5951271468512848,5261,4.0,0.992,0.4343257443082312,0.6041412911084044,571,4.0,0.9892086330935251,0.4290171606864275,0.5984766050054408,641
5.0,0.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4230041619371926,0,accuracy,0.0,0.0,0.4387755102040816,0,accuracy,0.0,0.0,0.42879019908116384,0
macro avg,0.14226551226551226,0.07497488255899205,0.085721893603667,5286,macro avg,0.16026716141001857,0.14608014834655406,0.11670103550788756,588,macro avg,0.1496211668538923,0.12081197533615631,0.10007391733313876,653
weighted avg,0.9886401663246157,0.4230041619371926,0.5923218275952237,5286,weighted avg,0.9670744765438642,0.4387755102040816,0.5928260178562834,588,weighted avg,0.9720986343515379,0.42879019908116384,0.5893537421200703,653
mood_0.0,0.010774410774410775,0.10810810810810811,0.019595835884874468,148,mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0
mood_1.0,0.014554794520547944,0.2463768115942029,0.0274858528698464,69,mood_1.0,0.0,0.0,0.0,0,mood_1.0,0.0,0.0,0.0,0
mood_2.0,0.0,0.0,0.0,55,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.9610101905183872,0.4325887514958117,0.5966166964654105,5014,mood_3.0,1.0,0.42857142857142855,0.6,588,mood_3.0,1.0,0.4548238897396631,0.6252631578947369,653
mood_accuracy,0.0,0.0,0.4230041619371926,0,mood_accuracy,0.0,0.0,0.4387755102040816,0,mood_accuracy,0.0,0.0,0.42879019908116384,0
mood_macro avg,0.2465848489533365,0.1967684177995307,0.16092459630503284,5286,mood_macro avg,0.25,0.10714285714285714,0.15,588,mood_macro avg,0.25,0.11370597243491577,0.1563157894736842,653
mood_weighted avg,0.9120514545735384,0.41657207718501704,0.5668242193788402,5286,mood_weighted avg,1.0,0.42857142857142855,0.6,588,mood_weighted avg,1.0,0.4548238897396631,0.6252631578947369,653
0.0,0.27011494252873564,0.41318681318681316,0.32667245873153783,455,0.0,0.42857142857142855,0.3402061855670103,0.37931034482758624,97,0.0,0.3953488372093023,0.3695652173913043,0.38202247191011235,92
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.020787746170678335,0.40425531914893614,0.039542143600416226,47,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0
4.0,0.9515555555555556,0.4475334448160535,0.608757463747512,4784,4.0,0.892,0.45417515274949083,0.601889338731444,491,4.0,0.9028776978417267,0.4474153297682709,0.5983313468414779,561
5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4441922058267121,0,accuracy,0.0,0.0,0.43537414965986393,0,accuracy,0.0,0.0,0.43644716692189894,0
macro avg,0.1774940348935671,0.18071079673597182,0.13928172372563802,5286,macro avg,0.1886530612244898,0.11348304833092873,0.14017138336557575,588,macro avg,0.18546093357871843,0.11671150673708218,0.14005054553594148,653
weighted avg,0.8846237420920119,0.4441922058267121,0.5794154665229222,5286,weighted avg,0.8155500485908649,0.43537414965986393,0.5651713754513858,588,weighted avg,0.8313728660221508,0.43644716692189894,0.567855977019601,653
mood_0.0,0.0,0.0,0.0,4,mood_0.0,0.0,0.0,0.0,0,mood_0.0,0.0,0.0,0.0,0
mood_1.0,0.007705479452054794,0.8181818181818182,0.015267175572519083,11,mood_1.0,0.0,0.0,0.0,0,mood_1.0,0.0,0.0,0.0,0
mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.9986708019494904,0.42762284196547146,0.5988310308182784,5271,mood_3.0,1.0,0.42857142857142855,0.6,588,mood_3.0,1.0,0.4548238897396631,0.6252631578947369,653
mood_accuracy,0.0,0.0,0.4441922058267121,0,mood_accuracy,0.0,0.0,0.43537414965986393,0,mood_accuracy,0.0,0.0,0.43644716692189894,0
mood_macro avg,0.2515940703503863,0.3114511650368224,0.15352455159769937,5286,mood_macro avg,0.25,0.10714285714285714,0.15,588,mood_macro avg,0.25,0.11370597243491577,0.1563157894736842,653
mood_weighted avg,0.9958529242053984,0.4281119939462732,0.5971635078271742,5286,mood_weighted avg,1.0,0.42857142857142855,0.6,588,mood_weighted avg,1.0,0.4548238897396631,0.6252631578947369,653
0.0,0.5459770114942529,0.44653349001175086,0.491273432449903,851,0.0,0.42857142857142855,0.39285714285714285,0.40993788819875776,84,0.0,0.313953488372093,0.3375,0.3253012048192771,80
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.005050505050505051,0.2857142857142857,0.009925558312655089,7,2.0,0.022727272727272728,0.3333333333333333,0.04255319148936171,3,2.0,0.02040816326530612,0.5,0.039215686274509796,2
3.0,0.19912472647702406,0.4312796208530806,0.27245508982035926,422,3.0,0.09803921568627451,0.25,0.14084507042253522,40,3.0,0.07964601769911504,0.23684210526315788,0.11920529801324503,38
4.0,0.892,0.5059238719435342,0.6456490268618305,3967,4.0,0.832,0.4581497797356828,0.5909090909090909,454,4.0,0.8309352517985612,0.4502923976608187,0.5840707964601769,513
5.0,0.015,0.25,0.028301886792452827,24,5.0,0.022222222222222223,0.16666666666666666,0.0392156862745098,6,5.0,0.10204081632653061,0.3125,0.15384615384615385,16
6.0,0.005847953216374269,0.2,0.011363636363636364,15,6.0,0.0,0.0,0.0,1,6.0,0.03125,0.5,0.058823529411764705,4
accuracy,0.0,0.0,0.4880817253121453,0,accuracy,0.0,0.0,0.4302721088435374,0,accuracy,0.0,0.0,0.4211332312404288,0
macro avg,0.2375714566054509,0.30277875264609305,0.2084240900858339,5286,macro avg,0.20050859131531398,0.228715274656118,0.17478013247060795,588,macro avg,0.19689053392308656,0.33387635756056805,0.18292323840358965,653
weighted avg,0.7733076322717579,0.4880817253121453,0.5855578144564136,5286,weighted avg,0.7106310948621873,0.4302721088435374,0.5250072557660536,588,weighted avg,0.698638715624427,0.4211332312404288,0.5098889437149323,653
mood_0.0,0.01818181818181818,0.39705882352941174,0.03477141017385705,68,mood_0.0,0.0125,0.2857142857142857,0.02395209580838323,7,mood_0.0,0.022727272727272728,0.5714285714285714,0.04371584699453552,7
mood_1.0,0.14383561643835616,0.75,0.24137931034482754,224,mood_1.0,0.12121212121212122,0.5925925925925926,0.2012578616352201,27,mood_1.0,0.09420289855072464,0.5909090909090909,0.1625,22
mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.9813912272928667,0.4435322386864237,0.6109502137636188,4994,mood_3.0,0.9722222222222222,0.44223826714801445,0.607940446650124,554,mood_3.0,0.9764309764309764,0.46474358974358976,0.6297502714440826,624
mood_accuracy,0.0,0.0,0.4880817253121453,0,mood_accuracy,0.0,0.0,0.4302721088435374,0,mood_accuracy,0.0,0.0,0.4211332312404288,0
mood_macro avg,0.28585216547826026,0.39764776555395887,0.22177523357057585,5286,mood_macro avg,0.27648358585858585,0.33013628636372316,0.20828760102343186,588,mood_macro avg,0.27334028692724344,0.4067703130203131,0.20899152960965453,653
mood_weighted avg,0.933508008100479,0.4559213015512675,0.5878771829255725,5286,mood_weighted avg,0.9217199632378202,0.44727891156462585,0.5823140040458815,588,mood_weighted avg,0.9364846615162882,0.47013782542113325,0.607726156676982,653
0.0,0.7183908045977011,0.5133470225872689,0.5988023952095808,974,0.0,0.44155844155844154,0.35051546391752575,0.3908045977011494,97,0.0,0.3023255813953488,0.3023255813953488,0.3023255813953488,86
1.0,0.008547008547008548,1.0,0.016949152542372885,1,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.08838383838383838,0.45454545454545453,0.14799154334038053,77,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,6
3.0,0.437636761487965,0.4801920768307323,0.4579278763594734,833,3.0,0.3333333333333333,0.33663366336633666,0.33497536945812806,101,3.0,0.22123893805309736,0.23809523809523808,0.22935779816513763,105
4.0,0.88,0.6352261790182868,0.737842370039128,3117,4.0,0.684,0.4956521739130435,0.5747899159663866,345,4.0,0.6330935251798561,0.4433249370277078,0.5214814814814814,397
5.0,0.1425,0.4453125,0.21590909090909088,128,5.0,0.044444444444444446,0.08,0.05714285714285715,25,5.0,0.20408163265306123,0.3333333333333333,0.25316455696202533,30
6.0,0.1267056530214425,0.4166666666666667,0.19431988041853512,156,6.0,0.017543859649122806,0.05555555555555555,0.02666666666666667,18,6.0,0.046875,0.10344827586206896,0.06451612903225808,29
accuracy,0.0,0.0,0.5747256905032161,0,accuracy,0.0,0.0,0.41156462585034015,0,accuracy,0.0,0.0,0.3675344563552833,0
macro avg,0.34316629514827934,0.5636128428069156,0.3385346155455088,5286,macro avg,0.21726858271219177,0.18833669382178023,0.19776848670502684,588,macro avg,0.20108781104019477,0.20293248081624243,0.19583507814803588,653
weighted avg,0.7287257378798871,0.5747256905032161,0.6307046319192096,5286,weighted avg,0.5338515919772633,0.41156462585034015,0.4625028073626824,588,weighted avg,0.47174585294267984,0.3675344563552833,0.40823372343994463,653
mood_0.0,0.03973063973063973,0.38562091503267976,0.07203907203907203,153,mood_0.0,0.03125,0.35714285714285715,0.05747126436781609,14,mood_0.0,0.03977272727272727,0.4375,0.07291666666666666,16
