train_label,train_precision,train_recall,train_f1-score,train_support,valid_precision,valid_recall,valid_f1-score,valid_support,test_precision,test_recall,test_f1-score,test_support
0.0,0.03017241379310345,0.3333333333333333,0.05533596837944665,63,0.012987012987012988,1.0,0.025641025641025647,1,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.009846827133479213,0.17647058823529413,0.018652849740932644,51,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,0.9817777777777777,0.4273553878893403,0.5954980455587007,5169,1.0,0.42589437819420783,0.5973715651135005,587,1.0,0.42572741194486985,0.5972073039742213,653
5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.1459710026720515,0.13387990135113825,0.09564098052558286,5286,0.14471243042671614,0.20369919688488686,0.08900179867921802,588,0.14285714285714285,0.06081820170640998,0.08531532913917447,653
weighted avg,0.9605017751770917,0.42357169882709045,0.5831568026556218,5286,0.9983214064846717,0.4268707482993197,0.5963992342640576,588,1.0,0.42572741194486985,0.5972073039742213,653
0.0,0.2600574712643678,0.42488262910798125,0.3226381461675579,426,0.2727272727272727,0.3620689655172414,0.3111111111111111,58,0.20930232558139536,0.2727272727272727,0.23684210526315788,66
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1
3.0,0.04923413566739606,0.4090909090909091,0.087890625,110,0.0196078431372549,0.16666666666666666,0.03508771929824561,12,0.04424778761061947,0.35714285714285715,0.07874015748031496,14
4.0,0.9493333333333334,0.4496842105263158,0.6102857142857143,4750,0.912,0.4410058027079304,0.5945241199478488,517,0.9136690647482014,0.4448336252189142,0.5983510011778563,571
5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.17980356289501387,0.18337967838931515,0.1458306407790389,5286,0.17204787369493252,0.13853449069883408,0.13438899290817222,588,0.1667455968486023,0.15352910786986346,0.13056189484590416,653
weighted avg,0.875053645670709,0.446840711312902,0.5762332504492098,5286,0.8291793808432464,0.4268707482993197,0.5541402501514646,588,0.8210389869619352,0.4241960183767228,0.548839759302678,653
0.0,0.5373563218390804,0.5396825396825397,0.5385169186465082,693,0.37662337662337664,0.3918918918918919,0.3841059602649007,74,0.2441860465116279,0.2625,0.2530120481927711,80
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.022727272727272728,0.3,0.04225352112676056,30,0.045454545454545456,0.5,0.08333333333333334,4,0.0,0.0,0.0,3
3.0,0.2461706783369803,0.47368421052631576,0.32397408207343414,475,0.17647058823529413,0.29508196721311475,0.22085889570552147,61,0.11504424778761062,0.20634920634920634,0.1477272727272727,63
4.0,0.892,0.5070742799393633,0.6465850515463917,3958,0.804,0.46420323325635104,0.588579795021962,433,0.7949640287769785,0.4547325102880658,0.5785340314136126,486
5.0,0.0325,0.325,0.05909090909090909,40,0.0,0.0,0.0,6,0.0,0.0,0.0,7
6.0,0.06042884990253411,0.34444444444444444,0.10281923714759536,90,0.017543859649122806,0.1,0.029850746268656716,10,0.015625,0.07142857142857142,0.02564102564102564,14
macro avg,0.2558833032579811,0.355697924941809,0.2447485313759427,5286,0.20287033856604844,0.25016815605162257,0.18667553294205347,588,0.16711704615374529,0.14214432686654907,0.143559196853526,653
weighted avg,0.7618757884823297,0.5030268634127885,0.5862937043072743,5286,0.6583743070251569,0.4268707482993197,0.5057536152009675,588,0.6330075640385318,0.39203675344563554,0.4763771755945329,653
0.0,0.7140804597701149,0.6166253101736973,0.6617842876165113,806,0.3246753246753247,0.46296296296296297,0.38167938931297707,54,0.18604651162790697,0.2909090909090909,0.22695035460992907,55
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.10101010101010101,0.4,0.16129032258064518,100,0.11363636363636363,0.3333333333333333,0.16949152542372878,15,0.04081632653061224,0.18181818181818182,0.06666666666666667,11
3.0,0.4442013129102845,0.5816618911174785,0.5037220843672457,698,0.1568627450980392,0.34782608695652173,0.21621621621621623,46,0.07964601769911504,0.23076923076923078,0.11842105263157895,39
4.0,0.8777777777777778,0.5975794251134644,0.711071107110711,3305,0.796,0.47044917257683216,0.5913818722139673,423,0.8129496402877698,0.4669421487603306,0.5931758530183727,484
5.0,0.1575,0.42567567567567566,0.2299270072992701,148,0.044444444444444446,0.058823529411764705,0.05063291139240507,34,0.08163265306122448,0.10526315789473684,0.09195402298850575,38
6.0,0.1968810916179337,0.4410480349344978,0.2722371967654986,229,0.05263157894736842,0.1875,0.0821917808219178,16,0.046875,0.11538461538461539,0.06666666666666667,26
macro avg,0.35592153472660165,0.43751290528783054,0.3628617151056974,5286,0.21260720811450579,0.2658421550344878,0.21308481362588752,588,0.17828087845808982,0.1987266322194552,0.1662620880831028,653
weighted avg,0.731205770454628,0.5830495648883844,0.6332929828047297,5286,0.6216223055030474,0.42517006802721086,0.486887968158509,588,0.6302850675914919,0.3981623277182236,0.4749750734415007,653
0.0,0.8117816091954023,0.7151898734177216,0.7604306864064603,790,0.2987012987012987,0.35384615384615387,0.32394366197183094,65,0.22093023255813954,0.2235294117647059,0.22222222222222224,85
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.1994949494949495,0.47878787878787876,0.28163992869875226,165,0.06818181818181818,0.15,0.09374999999999999,20,0.04081632653061224,0.09090909090909091,0.05633802816901408,22
