train_label,train_precision,train_recall,train_f1-score,train_support,valid_label,valid_precision,valid_recall,valid_f1-score,valid_support,test_label,test_precision,test_recall,test_f1-score,test_support
0.0,0.05459770114942529,0.35514018691588783,0.0946450809464508,107,0.0,0.2077922077922078,0.3137254901960784,0.25,51,0.0,0.12790697674418605,0.21153846153846154,0.15942028985507245,52
1.0,0.0,0.0,0.0,39,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.014223194748358862,0.2708333333333333,0.027027027027027025,48,3.0,0.049019607843137254,0.3125,0.0847457627118644,16,3.0,0.02654867256637168,0.3333333333333333,0.049180327868852465,9
4.0,0.9711111111111111,0.4291044776119403,0.5952056660310543,5092,4.0,0.904,0.43378119001919385,0.5862516212710766,521,4.0,0.9388489208633094,0.4408783783783784,0.6000000000000001,592
5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.4230041619371926,0,accuracy,0.0,0.0,0.4200680272108844,0,accuracy,0.0,0.0,0.4211332312404288,0
macro avg,0.14856171528698506,0.15072542826588023,0.10241111057207601,5286,macro avg,0.16583025937647786,0.1514295257450389,0.13157105485470585,588,macro avg,0.1561863671676953,0.14082145332145332,0.11551437396056072,653
weighted avg,0.9367049650300204,0.4230041619371926,0.5755224314015694,5286,weighted avg,0.8203498576919945,0.4200680272108844,0.543440521914321,588,weighted avg,0.8616977978481994,0.4211332312404288,0.5573238560846607,653
mood_0.0,0.1761904761904762,0.3678977272727273,0.23827046918123276,704,mood_0.0,0.11834319526627218,0.43478260869565216,0.18604651162790697,46,mood_0.0,0.08791208791208792,0.2962962962962963,0.13559322033898305,54
mood_1.0,0.12123817712811694,0.4325153374233129,0.18938885157824042,326,mood_1.0,0.366412213740458,0.41025641025641024,0.3870967741935484,117,mood_1.0,0.3819444444444444,0.3793103448275862,0.38062283737024216,145
mood_2.0,0.010752688172043012,0.3333333333333333,0.020833333333333336,12,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0
mood_3.0,0.843489697501096,0.4533459000942507,0.5897318007662835,4244,mood_3.0,0.78099173553719,0.4447058823529412,0.5667166416791604,425,mood_3.0,0.773851590106007,0.48237885462555063,0.5943012211668928,454
mood_accuracy,0.0,0.0,0.4230041619371926,0,mood_accuracy,0.0,0.0,0.4200680272108844,0,mood_accuracy,0.0,0.0,0.4211332312404288,0
mood_macro avg,0.28791775974793304,0.39677307453090604,0.2595561137147725,5286,mood_macro avg,0.31643678613598003,0.32243622532625094,0.28496498187515396,588,mood_macro avg,0.31092703061563487,0.2894963739373583,0.2776293197190295,653
mood_weighted avg,0.7081840804832723,0.44040862656072643,0.5169419103992057,5286,mood_weighted avg,0.6466590197163059,0.4370748299319728,0.5011956374645783,588,mood_weighted avg,0.6301038577332685,0.444104134762634,0.5089205202553745,653
0.0,0.3218390804597701,0.3777403035413153,0.34755624515128003,593,0.0,0.15584415584415584,0.42857142857142855,0.22857142857142856,28,0.0,0.09302325581395349,0.34782608695652173,0.14678899082568808,23
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.1400437636761488,0.3950617283950617,0.20678513731825524,324,3.0,0.1568627450980392,0.3076923076923077,0.2077922077922078,52,3.0,0.10619469026548672,0.26666666666666666,0.1518987341772152,45
4.0,0.8906666666666667,0.46005509641873277,0.6067211625794733,4356,4.0,0.9,0.44291338582677164,0.5936675461741425,508,4.0,0.9100719424460432,0.4332191780821918,0.5870069605568445,584
5.0,0.015,0.46153846153846156,0.029055690072639223,13,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,1
6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0
accuracy,0.0,0.0,0.446840711312902,0,accuracy,0.0,0.0,0.4302721088435374,0,accuracy,0.0,0.0,0.41807044410413474,0
macro avg,0.19536421582894078,0.24205651284193877,0.17001689073166396,5286,macro avg,0.17324384299174217,0.1684538745843583,0.14714731179111126,588,macro avg,0.15846998407506904,0.14967313310076857,0.1265278122228211,653
weighted avg,0.7786915917789852,0.446840711312902,0.5517128917958671,5286,weighted avg,0.7988443862393442,0.4302721088435374,0.5421569868395565,588,weighted avg,0.8245027723340844,0.41807044410413474,0.5406181543524697,653
mood_0.0,0.3476190476190476,0.5311850311850311,0.42023026315789475,962,mood_0.0,0.31952662721893493,0.43548387096774194,0.36860068259385664,124,mood_0.0,0.2857142857142857,0.3611111111111111,0.3190184049079755,144
mood_1.0,0.4290627687016337,0.4586397058823529,0.44335850733007554,1088,mood_1.0,0.24427480916030533,0.48484848484848486,0.32487309644670054,66,mood_1.0,0.20833333333333334,0.4411764705882353,0.2830188679245283,68
mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,0,mood_2.0,0.0,0.0,0.0,1
mood_3.0,0.7444103463393249,0.5247218788627935,0.6155519303969549,3236,mood_3.0,0.7603305785123967,0.4623115577889447,0.5750000000000001,398,mood_3.0,0.7420494699646644,0.4772727272727273,0.5809128630705394,440
mood_accuracy,0.0,0.0,0.446840711312902,0,mood_accuracy,0.0,0.0,0.4302721088435374,0,mood_accuracy,0.0,0.0,0.41807044410413474,0
mood_macro avg,0.38027304066500156,0.3786366539825444,0.36978517522123133,5286,mood_macro avg,0.3310330037229092,0.3456609784012929,0.3171184447601393,588,mood_macro avg,0.30902427225307083,0.31989007724301843,0.2957375339757608,653
mood_weighted avg,0.60729127826541,0.5122966326144532,0.5445633022886045,5286,mood_weighted avg,0.6094472949450035,0.45918367346938777,0.5033981445699328,588,mood_weighted avg,0.5847033546615255,0.44716692189892804,0.4912489939918127,653
0.0,0.5445402298850575,0.479746835443038,0.5100942126514132,790,0.0,0.4675324675324675,0.2571428571428571,0.3317972350230415,140,0.0,0.4418604651162791,0.21839080459770116,0.2923076923076924,174
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,5,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0
3.0,0.37089715536105033,0.46502057613168724,0.4126597687157638,729,3.0,0.22549019607843138,0.2875,0.25274725274725274,80,3.0,0.1415929203539823,0.24615384615384617,0.1797752808988764,65
4.0,0.8684444444444445,0.541124342287455,0.6667804128988227,3611,4.0,0.708,0.4957983193277311,0.5831960461285008,357,4.0,0.658273381294964,0.46446700507614214,0.5446428571428572,394
5.0,0.1575,0.4315068493150685,0.23076923076923075,146,5.0,0.044444444444444446,0.18181818181818182,0.07142857142857142,11,5.0,0.061224489795918366,0.15789473684210525,0.08823529411764705,19
6.0,0.001949317738791423,0.2,0.0038610038610038607,5,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,1
accuracy,0.0,0.0,0.5175936435868331,0,accuracy,0.0,0.0,0.40476190476190477,0,accuracy,0.0,0.0,0.3675344563552833,0
macro avg,0.2776187353470491,0.30248551473960694,0.2605949469851764,5286,macro avg,0.20649530115076334,0.1746084797555386,0.17702415790390952,588,macro avg,0.18613589379444911,0.15527234180997068,0.15785158920958184,653
weighted avg,0.7301415897360922,0.5175936435868331,0.5950168526442811,5286,weighted avg,0.5726847789620898,0.40476190476190477,0.46880628550441344,588,weighted avg,0.5307966895705662,0.3675344563552833,0.42697195715541575,653
mood_0.0,0.5265306122448979,0.6182108626198083,0.5686994856722998,1252,mood_0.0,0.31952662721893493,0.43548387096774194,0.36860068259385664,124,mood_0.0,0.23076923076923078,0.37168141592920356,0.2847457627118644,113
mood_1.0,0.6225279449699054,0.6089150546677881,0.6156462585034013,1189,mood_1.0,0.5267175572519084,0.39204545454545453,0.4495114006514658,176,mood_1.0,0.4652777777777778,0.30454545454545456,0.36813186813186816,220
mood_2.0,0.0913978494623656,0.5573770491803278,0.15704387990762123,61,mood_2.0,0.021739130434782608,0.3333333333333333,0.04081632653061224,3,mood_2.0,0.022727272727272728,0.14285714285714285,0.0392156862745098,7
mood_3.0,0.757562472599737,0.6206896551724138,0.682329713721619,2784,mood_3.0,0.6074380165289256,0.5157894736842106,0.5578747628083491,285,mood_3.0,0.5759717314487632,0.5207667731629393,0.5469798657718121,313
mood_accuracy,0.0,0.0,0.5175936435868331,0,mood_accuracy,0.0,0.0,0.40476190476190477,0,mood_accuracy,0.0,0.0,0.3675344563552833,0
mood_macro avg,0.49950471981922645,0.6012981554100845,0.5059298344512353,5286,mood_macro avg,0.36885533285863786,0.4191630331326851,0.35420079314607095,588,mood_macro avg,0.3236865031807611,0.33496269662368505,0.30976829572251363,653
mood_weighted avg,0.6647807880504544,0.6167234203556564,0.6343550429620916,5286,mood_weighted avg,0.5195725237304964,0.4608843537414966,0.48288647540181556,588,mood_weighted avg,0.4730111440131516,0.41807044410413474,0.43590274114234373,653
0.0,0.6939655172413793,0.5221621621621622,0.5959284392350401,925,0.0,0.35064935064935066,0.2903225806451613,0.31764705882352945,93,0.0,0.23255813953488372,0.19801980198019803,0.213903743315508,101
1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0
2.0,0.027777777777777776,0.55,0.052884615384615384,20,2.0,0.022727272727272728,0.5,0.04347826086956522,2,2.0,0.0,0.0,0.0,5
3.0,0.526258205689278,0.49741468459152016,0.5114300903774588,967,3.0,0.3431372549019608,0.2916666666666667,0.31531531531531537,120,3.0,0.23008849557522124,0.24299065420560748,0.23636363636363636,107
4.0,0.8626666666666667,0.6277490297542044,0.7266941220516661,3092,4.0,0.684,0.4763231197771588,0.561576354679803,359,4.0,0.7122302158273381,0.47030878859857483,0.5665236051502146,421
5.0,0.35,0.5263157894736842,0.42042042042042044,266,5.0,0.044444444444444446,0.16666666666666666,0.07017543859649122,12,5.0,0.061224489795918366,0.1875,0.0923076923076923,16
6.0,0.011695906432748537,0.375,0.02268431001890359,16,6.0,0.03508771929824561,1.0,0.06779661016949151,2,6.0,0.015625,0.3333333333333333,0.029850746268656716,3
accuracy,0.0,0.0,0.5792659856223988,0,accuracy,0.0,0.0,0.40476190476190477,0,accuracy,0.0,0.0,0.37978560490045943,0
macro avg,0.3531948676868358,0.44266309514022445,0.3328631424983007,5286,macro avg,0.21143514886018203,0.38928271910795054,0.1965698626363137,588,macro avg,0.1788180486761945,0.20459322544538766,0.1627070604865297,653
weighted avg,0.7400714740336021,0.5792659856223988,0.6443392739634871,5286,weighted avg,0.5442037814898117,0.40476190476190477,0.4592679942920262,588,weighted avg,0.5344306720055375,0.37978560490045943,0.43946110298582663,653
