train_label,train_precision,train_recall,train_f1-score,train_support,valid_precision,valid_recall,valid_f1-score,valid_support,test_precision,test_recall,test_f1-score,test_support
0.0,0.0,0.0,0.0,5,0.025974025974025976,0.6666666666666666,0.05,3,0.03488372093023256,0.6,0.06593406593406594,5
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.005470459518599562,0.1111111111111111,0.010427528675703858,45,0.0,0.0,0.0,0,0.008849557522123894,1.0,0.017543859649122806,1
4.0,0.9871111111111112,0.42417876241405655,0.5933742986908896,5236,0.996,0.4256410256410256,0.5964071856287425,585,1.0,0.42967542503863987,0.601081081081081,647
5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.14179736723281583,0.07646998193216681,0.08625740390951335,5286,0.14599628942486084,0.15604395604395602,0.09234388366124893,588,0.14910475406462237,0.28995363214837716,0.0977941438091814,653
weighted avg,0.9778206485917735,0.4211123723041998,0.5878503720650595,5286,0.9910508878876224,0.4268707482993197,0.5936193938653305,588,0.9910922942759162,0.4318529862174579,0.5960898524483597,653
0.0,0.11206896551724138,0.35944700460829493,0.17086527929901424,217,0.16883116883116883,0.52,0.25490196078431376,25,0.12790697674418605,0.3235294117647059,0.18333333333333335,34
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.03391684901531729,0.3229166666666667,0.061386138613861385,96,0.0196078431372549,0.5,0.03773584905660377,4,0.017699115044247787,0.5,0.034188034188034185,4
4.0,0.9662222222222222,0.4371606676050674,0.6019659421293092,4973,0.976,0.4364937388193202,0.6032138442521631,559,0.9568345323741008,0.432520325203252,0.5957446808510639,615
5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
macro avg,0.15888686239354013,0.15993204841143274,0.11917390857745498,5286,0.1663484302812034,0.20807053411704574,0.12797880772758294,588,0.15749151773750494,0.17943567670970825,0.11618086405320449,653
weighted avg,0.9142258974903182,0.4318955732122588,0.574450901461194,5286,0.9351755282199459,0.44047619047619047,0.5845578764503289,588,0.9079217015000787,0.42725880551301687,0.5708316450130012,653
0.0,0.16522988505747127,0.3605015673981191,0.22660098522167488,319,0.22077922077922077,0.38636363636363635,0.2809917355371901,44,0.18604651162790697,0.3333333333333333,0.2388059701492537,48
1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,0.0025252525252525255,1.0,0.005037783375314861,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,0.07768052516411379,0.44654088050314467,0.13233923578751164,159,0.20588235294117646,0.3684210526315789,0.2641509433962264,57,0.23893805309734514,0.3698630136986301,0.2903225806451613,73
4.0,0.9417777777777778,0.4408154774287497,0.6005384724387134,4807,0.888,0.45585215605749485,0.6024423337856173,487,0.8489208633093526,0.4444444444444444,0.5834363411619283,531
